,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
1485,Color,Ang Lee,95,148,0,0,Jeffrey Dover,3,630779,Drama|Romance|War|Western,Jeremy W. Auman,Ride with the DevilÎ_,11101,5,Tobey Maguire,0,bushwhacker|friend|honor|kansas|raid,159,English,USA,R,35000000,1999,2,6.8,2.35,633
1490,Color,Wes Ball,297,113,47,129,Aml Ameen,988,102413606,Action|Mystery|Sci-Fi|Thriller,Ki Hong Lee,The Maze RunnerÎ_,310903,1783,Jacob Latimore,0,based on novel|concrete wall|maze|open ended|teenage boy,524,English,USA,PG-13,34000000,2014,149,6.8,2.35,38000
1491,Color,Ken Scott,90,91,31,141,June Diane Raphael,1000,10214013,Comedy,Tom Wilkinson,Unfinished BusinessÎ_,23072,1564,Melissa McMeekin,2,business trip|company|glory hole|male frontal nudity|male nudity,89,English,USA,R,35000000,2015,249,5.4,2.35,0
1492,Color,Martin Scorsese,56,139,17000,94,Geraldine Chaplin,554,32000000,Drama|Romance,Richard E. Grant,The Age of InnocenceÎ_,36267,1068,Stuart Wilson,3,19th century|countess|lawyer|love|new york,150,English,USA,PG,30000000,1993,382,7.2,2.35,0
1493,Color,Darren Aronofsky,274,96,0,1000,Ellen Burstyn,20000,10139254,Drama|Sci-Fi,Hugh Jackman,The FountainÎ_,190990,24640,Mark Margolis,0,eternity|love|mayan|tree|tree of life,915,English,USA,PG-13,35000000,2006,1000,7.3,1.85,23000
1494,Color,Hugh Johnson,68,102,3,239,Kevin J. OConnor,372,11227940,Action|Adventure|Comedy|Drama|Thriller,David Paymer,Chill FactorÎ_,8367,1274,Hudson Leick,0,colonel|ice|ice cream truck|military|u.s. army,94,English,USA,R,34000000,1999,248,5.2,2.35,120
1495,Color,Simon West,98,96,165,566,Mark Valley,12000,183125,Action|Crime|Drama|Thriller,Nicolas Cage,StolenÎ_,36914,14978,Sami Gayle,1,bank|money|presumed dead|rescue|thief,86,English,USA,R,35000000,2012,774,5.5,2.35,0
1496,Color,Hayao Miyazaki,256,101,6000,2,Y’_ki Amami,6,15081783,Adventure|Animation|Family|Fantasy,Rumi Hiiragi,PonyoÎ_,85589,13,Yuria Nara,0,children adventure|magical realism|sea goddess|small town|tsunami,144,Japanese,Japan,G,34000000,2008,3,7.7,1.85,0
1498,Color,Rand Ravich,107,109,7,1000,Charlize Theron,40000,10654581,Drama|Sci-Fi|Thriller,Johnny Depp,The Astronauts WifeÎ_,45497,52621,Clea DuVall,0,astronaut|electrocuted in bathtub|mission|pilot|sister,260,English,USA,R,34000000,1999,9000,5.3,1.85,1000
1499,Color,Hugh Hudson,52,114,46,292,Eva Marie Saint,818,6543194,Adventure|Drama|Romance,Liam Aiken,I Dreamed of AfricaÎ_,3740,1778,Vincent Perez,1,dream|italian|kenya|ranch|snake,61,English,USA,PG-13,34000000,2000,649,5.6,2.35,314
1500,Color,Gabriele Muccino,135,105,125,2000,Dennis Quaid,18000,13101142,Comedy|Romance|Sport,Gerard Butler,Playing for KeepsÎ_,23916,23122,Judy Greer,5,coach|soccer|soccer coach|soccer mom|soccer team,50,English,USA,PG-13,35000000,2012,2000,5.7,2.35,0
1501,Color,Justin Chadwick,211,141,56,38,Fana Mokoena,113,8324748,Biography|Drama|History,Terry Pheto,Mandela: Long Walk to FreedomÎ_,21223,301,Tony Kgoroge,1,africa|apartheid|nelson mandela|president|resistance,108,English,UK,PG-13,35000000,2013,98,7.1,2.35,13000
1503,Color,Rob Reiner,81,138,0,574,Demi Moore,10000,141340178,Drama|Thriller,Tom Cruise,A Few Good MenÎ_,181879,14619,Kevin Pollak,0,cuba|guantanamo|lance corporal|lawyer|murder,319,English,USA,R,40000000,1992,2000,7.6,2.35,0
1504,Color,Andrzej Bartkowiak,107,101,43,655,Bill Duke,2000,51758599,Action|Comedy|Crime|Drama|Thriller,Michael Jai White,Exit WoundsÎ_,27580,5942,Bruce McGill,0,corrupt cop|drug dealer|drugs|heroin|vice president,232,English,USA,R,33000000,2001,1000,5.5,2.35,742
1505,Color,Raja Gosnell,100,99,67,330,Cedric the Entertainer,826,117559438,Action|Comedy|Crime,Nia Long,Big Mommas HouseÎ_,66941,1790,Tichina Arnold,1,disguise|fbi|female impersonation|gender disguise|obesity,148,English,USA,PG-13,30000000,2000,436,5.1,1.85,1000
1507,Color,Chris Gorak,195,89,21,48,Veronika Vernadskaya,614,21426805,Action|Adventure|Horror|Sci-Fi|Thriller,Max Minghella,The Darkest HourÎ_,49312,843,Dato Bakhtadze,0,alien|aurora borealis|critically bashed|killing an animal|nightclub,211,English,USA,PG-13,30000000,2011,150,4.9,2.35,0
1508,Color,Scott Speer,121,99,35,433,Stephen Boss,3000,35057332,Drama|Music|Romance,Ryan Guzman,Step Up RevolutionÎ_,45394,4863,Misha Gabriel Hamilton,0,3 dimensional|dance|dancer|dancing|flash mob,72,English,USA,PG-13,33000000,2012,594,6.5,2.35,19000
1509,Color,David R. Ellis,285,105,160,491,Kenan Thompson,852,34014398,Action|Adventure|Crime|Drama|Thriller,Lin Shaye,Snakes on a PlaneÎ_,115649,2604,Rachel Blanchard,0,baby rattle|famous line|murder|passenger|snake,1033,English,Germany,R,33000000,2006,521,5.6,2.35,4000
1510,Color,Joe Charbanic,103,97,10,178,Joseph Sikora,18000,28927720,Crime|Horror|Mystery|Thriller,Keanu Reeves,The WatcherÎ_,22220,18688,Chris Ellis,0,fbi|murder|scene of the crime|serial killer|therapy,181,English,USA,R,33000000,2000,223,5.3,1.85,463
1511,Color,Jonathan Hensleigh,192,140,36,336,Marco St. John,669,33682273,Action|Crime|Drama|Thriller,Laura Harring,The PunisherÎ_,124242,2114,Eddie Jemison,1,death|family reunion|fbi|fbi agent|vigilante,622,English,USA,R,33000000,2004,403,6.5,2.35,4000
1512,Color,Danny Cannon,90,118,41,577,Kuno Becker,722,4280577,Drama|Romance|Sport,Sean Pertwee,Goal! The Dream BeginsÎ_,50919,2859,Stephen Dillane,0,barrio|border|newcastle united|party|soccer,114,English,USA,PG-13,10000000,2005,580,6.8,2.35,0
1513,Color,Boaz Yakin,258,94,132,317,Reggie Lee,26000,17120019,Action|Crime|Thriller,Jason Statham,SafeÎ_,83097,27759,Robert John Burke,2,bodyguard|gang war|russian|russian mafia|triad,134,English,USA,R,30000000,2012,828,6.5,2.35,12000
1514,Color,Mike Newell,56,124,179,551,Kurt Fuller,11000,8406264,Comedy|Drama|Romance,Angelina Jolie Pitt,Pushing TinÎ_,24826,13093,Jake Weber,3,air traffic control|air traffic controller|female bodybuilder|job|marriage,175,English,USA,R,38000000,1999,617,6,2.35,783
1516,Color,Neil Marshall,254,113,197,43,Jason Cope,165,10955425,Action|Sci-Fi|Thriller,Ryan Kruger,DoomsdayÎ_,62770,391,Jeremy Crutchley,1,cure|quarantine|scotland|virus|wall,396,English,UK,R,30000000,2008,107,6,2.35,0
1517,Color,Stephen Daldry,299,124,335,50,David Kross,14000,34180954,Drama|Romance,Kate Winslet,The ReaderÎ_,189812,14504,Susanne Lothar,0,love|reading|teaching oneself to read|trial|war crime,370,English,USA,R,32000000,2008,388,7.6,1.85,15000
1519,Color,Jon Favreau,152,97,4000,8000,Zooey Deschanel,22000,173381405,Comedy|Family|Fantasy|Romance,Peter Dinklage,ElfÎ_,147597,43354,Will Ferrell,1,baby|christmas spirit|elf|new york city|north pole,395,English,USA,PG,33000000,2003,11000,6.9,1.85,21000
1520,Color,Jon Turteltaub,53,123,226,796,Kyra Sedgwick,3000,104632573,Drama|Fantasy|Romance|Sci-Fi,Robert Duvall,PhenomenonÎ_,63839,5975,David Gallagher,1,brain tumor|genius|psionic power|telekinesis|terminal illness,118,English,USA,PG,32000000,1996,941,6.4,2.35,0
1521,Color,Brian Levant,67,99,32,521,Nichelle Nichols,773,81150692,Adventure|Comedy|Family|Sport,James Coburn,Snow DogsÎ_,20219,2916,M. Emmet Walsh,1,dentist|dog|inheritance|race|sled dog,100,English,Canada,PG,35000000,2002,664,5.1,1.85,0
1522,Color,Richard Donner,88,101,503,1000,Alfre Woodard,13000,60328558,Comedy|Drama|Fantasy,Bill Murray,ScroogedÎ_,61396,18734,Robert Mitchum,1,christmas|compassion|executive|ghost|redemption,159,English,USA,PG-13,32000000,1988,1000,7,1.85,11000
1523,Color,Jared Hess,163,92,100,327,Moises Arias,678,80197993,Comedy|Family|Sport,Ana de la Reguera,Nacho LibreÎ_,65551,1729,H’©ctor Jim’©nez,1,lucha libre|monastery|nun|orphan|wrestling,441,English,Germany,PG,32000000,2006,635,5.7,1.85,0
1524,Color,Paul Feig,371,131,176,460,Wendi McLendon-Covey,722,169076745,Comedy|Romance,Matt Lucas,BridesmaidsÎ_,218711,3229,Steve Bannos,6,best friend|failure|food|job|partial female nudity,485,English,USA,R,32500000,2011,655,6.8,2.35,27000
1526,Color,Rupert Wainwright,131,103,9,573,Enrico Colantoni,826,50041732,Horror,Nia Long,StigmataÎ_,54390,3004,Portia de Rossi,0,catholic|priest|stigmata|vatican|wound,398,English,USA,R,29000000,1999,724,6.2,2.35,0
1527,Color,George Tillman Jr.,98,129,88,975,Charlize Theron,22000,48814909,Biography|Drama,Robert De Niro,Men of HonorÎ_,89424,36069,Michael Rapaport,0,african american|amputee|navy|racial discrimination|racism,224,English,USA,R,32000000,2000,9000,7.2,2.35,0
1528,Color,John Luessenhop,119,107,34,1000,Hayden Christensen,23000,57744720,Action|Crime|Thriller,Paul Walker,TakersÎ_,46961,31529,Jay Hernandez,5,armored car|bank|falling out among thieves|heist|planning,132,English,USA,PG-13,20000000,2010,4000,6.2,2.35,0
1529,Color,Justin Zackham,133,89,16,2000,Robert De Niro,49000,21784432,Comedy,Robin Williams,The Big WeddingÎ_,37493,74181,Topher Grace,8,adoption|divorce|family relationships|farce|wedding,108,English,USA,R,35000000,2013,22000,5.6,2.35,0
1532,Color,Frank Marshall,43,120,155,240,Danny Nucci,344,36733909,Adventure|Biography|Drama|Thriller,Illeana Douglas,AliveÎ_,38949,2054,Michael DeLorenzo,3,andes mountains|crash|death|starvation|stranded,112,English,USA,R,32000000,1993,242,7.1,1.85,0
1533,Color,Joel Schumacher,224,98,541,897,Virginia Madsen,8000,35063732,Mystery|Thriller,Logan Lerman,The Number 23Î_,164608,10938,Ed Lauter,1,destiny|detective|imagination|murder|sex scene,383,English,USA,R,32000000,2007,912,6.4,2.35,10000
1534,Color,Jean-Pierre Jeunet,122,105,0,223,Julian Richings,716,99462,Action|Adventure|Drama|Family,Callum Rennie,The Young and Prodigious T.S. SpivetÎ_,11347,1843,Judy Davis,1,3 dimensional|cartographer|punctuation in title|smithsonian|train,28,English,France,PG,33000000,2013,648,7.1,2.35,5000
1536,Color,John Gatins,75,98,61,83,Freddy Rodr’_guez,649,32701088,Drama|Family|Sport,Ken Howard,Dreamer: Inspired by a True StoryÎ_,10018,1400,Holmes Osborne,1,colon in title|horse|kentucky|overalls|six word title,108,English,USA,PG,32000000,2005,579,6.9,2.35,0
1537,Color,David Cronenberg,441,96,0,882,Kyle Schmid,10000,31493782,Crime|Drama|Thriller,Viggo Mortensen,A History of ViolenceÎ_,186606,12754,William Hurt,1,bar|crotch shot|female full frontal nudity|female pubic hair|robbery,1125,English,USA,R,32000000,2005,917,7.5,1.85,0
1538,Color,Louis Leterrier,163,87,255,810,Jason Flemyng,26000,43095600,Action|Crime|Thriller,Jason Statham,Transporter 2Î_,156267,29050,Matthew Modine,1,driver|french|kidnapping|police|sequel,340,English,France,PG-13,32000000,2005,1000,6.3,2.35,0
1539, Black and White,Sam Raimi,63,107,0,159,Pat Hingle,29000,18636537,Action|Thriller|Western,Leonardo DiCaprio,The Quick and the DeadÎ_,69197,29743,Roberts Blossom,0,authority figure as villian|gun duel|saved from hanging|showdown|street shootout,216,English,Japan,R,32000000,1995,165,6.4,1.85,0
1540,Color,Peter Howitt,90,90,29,142,Mike Doyle,638,17848322,Comedy|Romance,Frances Fisher,Laws of AttractionÎ_,18771,961,Nora Dunn,1,date|divorce|divorce lawyer|drinking|lawyer,102,English,Ireland,PG-13,28000000,2004,160,5.9,2.35,702
1541,Color,Martin Scorsese,163,121,17000,245,Marc Anthony,12000,16640210,Drama|Thriller,Nicolas Cage,Bringing Out the DeadÎ_,53028,13040,Sonja Sohn,0,ambulance|ghost|hell|paramedic|rescue,382,English,USA,R,55000000,1999,368,6.8,2.35,0
1542,Color,Miguel Sapochnik,197,119,238,447,RZA,1000,13763130,Action|Crime|Sci-Fi|Thriller,Alice Braga,Repo MenÎ_,87768,2925,Yvette Nicole Brown,0,artificial organ|best friend|enforcer|future|near future,187,English,USA,R,32000000,2010,561,6.3,2.35,12000
1544,Color,Norman Jewison,15,110,278,179,Nancy Travis,3000,4357000,Comedy|Family|Fantasy,Haley Joel Osment,BogusÎ_,5176,3864,Andrea Martin,3,box office flop|circus|imaginary friend|magician|one word title,30,English,USA,PG,30000000,1996,359,5.3,1.85,350
1545,Color,Don Scardino,260,100,35,7000,Olivia Wilde,12000,22525921,Comedy,Steve Buscemi,The Incredible Burt WonderstoneÎ_,60596,32094,Steve Carell,4,magic|magic kit|magician|stage magician|vegas,158,English,USA,PG-13,30000000,2013,10000,5.9,2.35,13000
1546,Color,Mark Dindal,18,75,10,826,Frank Welker,3000,3562749,Animation|Comedy|Family|Fantasy|Musical,George Kennedy,Cats Dont DanceÎ_,5600,7394,Hal Holbrook,0,animal|cat|child star|hollywood|star,49,English,USA,G,32000000,1997,2000,6.9,1.33,643
1547,Color,Tim Robbins,70,132,0,876,Vanessa Redgrave,13000,2899970,Drama,Bill Murray,Cradle Will RockÎ_,8039,16878,Emily Watson,2,1930s|depression|play|theatre|union,161,English,USA,R,32000000,1999,898,6.9,2.35,625
1548, Black and White,Steven Soderbergh,183,105,0,308,Beau Bridges,845,1304837,Drama|Mystery|Thriller,Tony Curran,The Good GermanÎ_,21481,2355,Leland Orser,2,american|driver|journalist|russian|secret,175,English,USA,R,32000000,2006,552,6.1,1.66,559
1551,Color,Nanette Burstein,167,102,8,472,Kelli Garner,839,17797316,Comedy|Romance,Rob Riggle,Going the DistanceÎ_,50523,2961,Jim Gaffigan,0,bar|job|long distance relationship|male pubic hair|pubic hair,113,English,USA,R,32000000,2010,730,6.3,2.35,0
1552,Color,Stephen Herek,42,143,65,320,Olympia Dukakis,975,82528097,Drama|Music,Alicia Witt,Mr. Hollands OpusÎ_,30230,2223,Jean Louisa Kelly,1,1990s|high school|high school teacher|teacher inspires students|teaching,154,English,USA,PG,6500000,1995,345,7.3,2.35,0
1553,Color,Ariel Vromen,130,113,34,24,Jordi Moll’_,10000,14268533,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,Gary Oldman,CriminalÎ_,17319,10910,Doug Cockle,2,cia|husband wife relationship|memory|tied up while barefoot|violence,100,English,UK,R,31500000,2016,877,6.3,2.35,0
1554,Color,Sydney Pollack,66,161,521,184,Michael Gough,11000,87100000,Biography|Drama|Romance,Meryl Streep,Out of AfricaÎ_,52339,12518,Michael Kitchen,0,africa|hunter|love|marriage|plantation,200,English,USA,PG,31000000,1985,920,7.2,1.85,0
1556,Color,Lewis Gilbert,121,126,43,177,Lois Chiles,244,62700000,Action|Adventure|Sci-Fi|Thriller,Desmond Llewelyn,MoonrakerÎ_,69534,1008,Lois Maxwell,2,astronaut|dog|official james bond series|space shuttle|space shuttle transported on a 747,294,English,UK,PG,34000000,1979,202,6.3,2.35,0
1558,Color,Scott Hicks,135,101,96,442,Mika Boorem,12000,24185781,Drama|Mystery,Anthony Hopkins,Hearts in AtlantisÎ_,30339,13811,Hope Davis,1,based on multiple works|bully|kiss|memory|mysterious stranger,268,English,USA,PG-13,31000000,2001,495,6.9,2.35,0
1559,Color,Frank Marshall,74,103,155,125,Peter Jason,687,53133888,Comedy|Fantasy|Horror|Thriller,Julian Sands,ArachnophobiaÎ_,50389,1440,Brian McNamara,0,arachnophobia|death|doctor|small town|spider,136,English,USA,PG-13,31000000,1990,151,6.3,1.85,0
1560,Color,Gregory Hoblit,168,118,40,617,Andre Braugher,2000,44983704,Crime|Drama|Mystery|Sci-Fi|Thriller,Dennis Quaid,FrequencyÎ_,81866,4045,Noah Emmerich,0,altering history|alternate history|amateur radio|ham radio|paranormal phenomena,510,English,USA,PG-13,31000000,2000,702,7.3,2.35,0
1562,Color,John Francis Daley,204,99,0,816,Norman Reedus,26000,58879132,Adventure|Comedy,Chris Hemsworth,VacationÎ_,66123,40312,Beverly DAngelo,4,amusement park|dysfunctional family|road trip|sequel|vacation,219,English,USA,R,31000000,2015,12000,6.1,2.35,28000
1563,Color,Barry Sonnenfeld,96,105,188,482,Rene Russo,848,72077000,Comedy|Crime|Thriller,Delroy Lindo,Get ShortyÎ_,62986,3439,Jon Gries,4,debt|loan shark|mobster|movie business|producer,150,English,USA,R,30250000,1995,808,6.9,1.85,0
1564, Black and White,Rob Marshall,223,113,252,90,Chita Rivera,539,170684505,Comedy|Crime|Musical,Colm Feore,ChicagoÎ_,172080,813,Jayne Eastwood,0,fame|jail|jazz age|murder|vaudeville,1017,English,USA,PG-13,45000000,2002,151,7.2,1.85,0
1565,Color,Dennis Dugan,112,93,221,781,Adam Sandler,12000,163479795,Comedy|Drama,Steve Buscemi,Big DaddyÎ_,161858,26760,Joey Lauren Adams,0,homosexual|law|law school|responsibility|vomiting,289,English,USA,PG-13,34200000,1999,11000,6.4,1.85,0
1566,Color,J.B. Rogers,142,108,6,1000,Shannon Elizabeth,3000,145096820,Comedy,Alyson Hannigan,American Pie 2Î_,200260,7872,Natasha Lyonne,0,beach|beach house|college|party|student,431,English,USA,R,30000000,2001,1000,6.4,1.85,0
1568,Color,Jan de Bont,114,116,101,780,Alan Ruck,18000,121248145,Action|Adventure|Crime|Thriller,Keanu Reeves,SpeedÎ_,260981,20966,Joe Morton,0,bomb|bus|elevator|explosive|rescue,373,English,USA,R,25000000,1994,946,7.2,2.35,0
1569,Color,Michael Sucsy,214,104,23,281,Lucas Bryant,17000,125014030,Drama|Romance,Channing Tatum,The VowÎ_,145852,18322,Dillon Casey,0,car accident|life support|memory loss|trauma|voice recording,164,English,USA,PG-13,30000000,2012,359,6.8,2.35,32000
1570,Color,Tom Vaughan,126,106,12,946,Brendan Fraser,11000,11854694,Drama,Harrison Ford,Extraordinary MeasuresÎ_,14281,17560,Alan Ruck,2,cure|disease|imagination|race against time|venture capital,64,English,USA,PG,31000000,2010,3000,6.5,1.85,0
1571,Color,Boaz Yakin,157,120,132,1000,Denzel Washington,33000,115648585,Biography|Drama|Sport,Ryan Gosling,Remember the TitansÎ_,160776,54877,Ethan Suplee,1,american football|based on true story|head coach|high school|school,402,English,USA,PG,30000000,2000,18000,7.8,2.35,0
1572,Color,John McTiernan,104,135,323,495,Jeffrey Jones,826,122012643,Action|Adventure|Thriller,Scott Glenn,The Hunt for Red OctoberÎ_,143696,2575,Courtney B. Vance,1,analyst|defection|navy|soviet submarine|submarine,241,English,USA,PG,30000000,1990,692,7.6,2.35,0
1573,Color,Lee Daniels,304,132,304,898,David Oyelowo,15000,116631310,Biography|Drama,Alex Pettyfer,Lee Daniels The ButlerÎ_,87665,20035,Vanessa Redgrave,0,butler|civil rights|hotel|president|white house,323,English,USA,PG-13,30000000,2013,1000,7.2,1.85,41000
1574, Black and White,Rawson Marshall Thurber,191,92,43,936,Stephen Root,989,114324072,Comedy|Sport,Gary Cole,Dodgeball: A True Underdog StoryÎ_,185338,4730,Joel David Moore,0,dodgeball|gym|las vegas|pirate|ups,392,English,USA,PG-13,20000000,2004,939,6.7,2.35,0
1575,Color,Barry Sonnenfeld,55,99,188,436,Raul Julia,1000,113502246,Comedy|Fantasy,Anjelica Huston,The Addams FamilyÎ_,96607,3696,Carel Struycken,0,accountant|loan shark|macabre|uncle|uncle fester,125,English,USA,PG-13,38000000,1991,1000,6.8,1.85,5000
1576,Color,Steve Oedekerk,59,90,176,460,Bob Gunton,531,108360000,Adventure|Comedy,Bruce Spence,Ace Ventura: When Nature CallsÎ_,160321,2203,Sophie Okonedo,0,africa|bat|hawaiian shirt|pregnancy|pregnant,178,English,USA,PG-13,30000000,1995,461,6.3,2.35,0
1577,Color,Garry Marshall,108,111,0,529,Hector Elizondo,11000,108244774,Comedy|Family|Romance,Anne Hathaway,The Princess DiariesÎ_,94049,13645,Heather Matarazzo,2,cinderella story|fish out of water|makeover|manners|princess,301,English,USA,G,37000000,2001,995,6.2,1.85,0
1578,Color,Hugh Wilson,50,103,37,452,Elizabeth Berkley,944,105444419,Comedy,Stockard Channing,The First Wives ClubÎ_,31817,3143,Stephen Collins,3,cult film|female therapist|revenge|revenge motive|therapy session,117,English,USA,PG,26000000,1996,893,6.2,1.85,0
1580,Color,Neill Blomkamp,472,112,662,107,Jed Brophy,2000,115646235,Action|Sci-Fi|Thriller,Sharlto Copley,District 9Î_,531737,2639,Jason Cope,0,alien|ghetto|prawn|refugee|refugee camp,1262,English,South Africa,R,30000000,2009,433,8,1.85,22000
1582,Color,Clint Eastwood,229,138,16000,262,Spencer Treat Clark,616,90135191,Crime|Drama|Mystery|Thriller,John Doman,Mystic RiverÎ_,338415,1942,Tom Guiry,0,ballistics|detective|friend|gun|sexual abuse,935,English,USA,R,25000000,2003,541,8,2.35,12000
1584,Color,Harold Ramis,145,103,11000,636,Chazz Palminteri,22000,106694016,Comedy|Crime,Robert De Niro,Analyze ThisÎ_,123940,24333,Molly Shannon,2,analyst|mafia|patient|psychiatrist|wedding,337,English,USA,R,30000000,1999,979,6.7,1.85,0
1586,Color,Anne Fletcher,175,111,98,71,Bern Cohen,2000,76806312,Comedy|Romance,Judy Greer,27 DressesÎ_,124501,2978,Yetta Gottesman,1,boss|bridesmaid|friend|love|wedding,154,English,USA,PG-13,30000000,2008,805,6.1,2.35,0
1588,Color,Stig Bergqvist,41,78,0,786,Casey Kasem,971,76501438,Adventure|Animation|Comedy|Family|Romance,Elizabeth Daily,Rugrats in Paris: The MovieÎ_,8146,4527,Debbie Reynolds,0,amusement park|baby|france|paris france|villain,49,English,Germany,G,30000000,2000,844,6.1,1.85,181
1589,Color,Barbra Streisand,30,132,0,252,Blythe Danner,769,74787599,Drama|Romance,George Carlin,The Prince of TidesÎ_,12549,1936,Melinda Dillon,1,new york|psychiatrist|shrimper|south carolina|twins,109,English,USA,R,30000000,1991,713,6.6,1.85,883
1590,Color,Edward Zwick,57,133,380,918,Brad Pitt,12000,66528842,Drama|Romance|War|Western,Anthony Hopkins,Legends of the FallÎ_,112175,26388,Julia Ormond,2,epic|heart|killing an animal|passion|usa,329,English,USA,R,30000000,1994,11000,7.5,1.85,11000
1591,Color,Jason Reitman,391,108,655,940,Anna Kendrick,24000,83813460,Drama|Romance,J.K. Simmons,Up in the AirÎ_,270238,35209,Chris Lowell,0,airport|business trip|downsizing|on the road|travel,452,English,USA,R,25000000,2009,10000,7.4,1.85,19000
1592,Color,Alexander Payne,217,125,729,322,June Squibb,442,65010106,Comedy|Drama,Hope Davis,About SchmidtÎ_,107557,1556,Howard Hesseman,1,highway travel|on the road|retirement|road movie|wedding,612,English,USA,R,30000000,2002,344,7.2,1.85,0
1595,Color,Chris Weitz,61,87,129,560,Mark Addy,979,64172251,Comedy|Fantasy,Chazz Palminteri,Down to EarthÎ_,19079,2911,Wanda Sykes,1,angel|butler|heaven|manhattan new york city|reincarnation,122,English,USA,PG-13,30000000,2001,891,5.4,1.85,602
1596,Color,Chris Noonan,79,91,108,204,Christine Cavanaugh,405,66600000,Comedy|Drama|Family,Miriam Margolyes,BabeÎ_,94435,1185,Roscoe Lee Browne,0,dog|farmer|pig|sheep|sheepdog,182,English,Australia,G,30000000,1995,368,6.8,1.85,5000
1597,Color,David Frankel,234,100,64,329,Steve Carell,11000,63536011,Comedy|Drama|Romance,Meryl Streep,Hope SpringsÎ_,34258,19420,Jean Smart,2,couple|intimacy|marriage|marriage counseling|middle age couple,178,English,USA,PG-13,30000000,2012,7000,6.3,2.35,0
1598,Color,Nicholas Stoller,253,118,89,344,Jack McBrayer,15000,62877175,Comedy|Drama|Romance,Mila Kunis,Forgetting Sarah MarshallÎ_,217507,16758,Maria Thayer,1,breakup|hawaii|hotel|male full frontal nudity|resort,325,English,USA,R,30000000,2008,975,7.2,1.85,0
1599,Color,John Singleton,123,109,309,482,Tony Nappo,1000,74484168,Action|Crime|Drama|Mystery|Thriller,Josh Charles,Four BrothersÎ_,109894,2740,Fionnula Flanagan,3,bare butt|corrupt police|four brothers|funeral|murder,340,English,USA,R,45000000,2005,654,6.9,2.35,0
1600,Color,Michael McCullers,145,99,5,966,Amy Poehler,2000,60269340,Comedy|Romance,Tina Fey,Baby MamaÎ_,34079,6930,Romany Malco,2,baby|book|cartoon on tv|female protagonist|male anorexia,97,English,USA,PG-13,30000000,2008,1000,6,1.85,0
1601,Color,Forest Whitaker,65,114,0,545,Harry Connick Jr.,970,60033780,Drama|Romance,Bill Cobbs,Hope FloatsÎ_,18973,2860,Gena Rowlands,1,best friend|friend|mother daughter relationship|small town|texas,162,English,USA,PG-13,30000000,1998,631,5.9,1.85,0
1602,Color,Gary Winick,152,89,56,545,Steve Howey,11000,58715510,Comedy|Romance,Anne Hathaway,Bride WarsÎ_,79094,13794,Candice Bergen,2,best friend|dyed hair|fake tan|rivalry|wedding,129,English,USA,PG,30000000,2009,826,5.4,1.85,0
1603,Color,Steven Brill,94,95,65,246,Scott Adsit,506,58156435,Adventure|Comedy|Mystery,Antony Starr,Without a PaddleÎ_,37479,1266,Bonnie Somerville,3,death|friend|hijacker|river|tree house,152,English,USA,PG-13,19000000,2004,316,5.9,2.35,0
1606,Color,Peter Lepeniotis,121,85,7,691,Brendan Fraser,14000,64238770,Adventure|Animation|Comedy|Family,Liam Neeson,The Nut JobÎ_,19547,18795,Sarah Gadon,0,bank robbery|heist|raccoon|rat|squirrel,64,English,Canada,PG,42000000,2014,3000,5.8,1.85,0
1607,Color,Ted Demme,147,124,47,877,Ethan Suplee,40000,52937130,Biography|Crime|Drama,Johnny Depp,BlowÎ_,198066,43453,Jordi Moll’_,1,1960s|1970s|california|cocaine|wealth,426,English,USA,R,30000000,2001,1000,7.6,2.35,13000
1608,Color,Luis Mandoki,85,131,43,362,John Savage,18000,52799004,Drama|Romance,Robin Wright,Message in a BottleÎ_,28942,19815,Raphael Sbarge,0,beach|bottle|jogging|letter|love,223,English,USA,PG-13,55000000,1999,652,6.1,2.35,0
1609,Color,William Shatner,98,107,0,643,Nichelle Nichols,12000,55210049,Action|Adventure|Sci-Fi|Thriller,Leonard Nimoy,Star Trek V: The Final FrontierÎ_,43743,14710,Walter Koenig,1,captain|half brother|klingon|planet|vulcan,293,English,USA,PG,27800000,1989,664,5.4,2.35,0
1610,Color,John Schultz,39,99,13,837,Robert Forster,1000,51432423,Comedy|Family|Fantasy|Sport,Brenda Song,Like MikeÎ_,15074,3679,Anne Meara,7,basketball|lightning|nba|orphanage|shoe,72,English,USA,PG,30000000,2002,889,5.1,1.85,1000
1611,Color,Peter Segal,43,83,88,348,Fred Ward,3000,51109400,Comedy|Crime,George Kennedy,Naked Gun 33 1/3: The Final InsultÎ_,76850,4767,Priscilla Presley,5,retirement|spoof|terrorist|transsexual|undercover,85,English,USA,PG-13,30000000,1994,459,6.4,1.85,1000
