id,last_evaluation_satisfaction_score,number_projects,average_montly_hours,time_spent_at_company,salary,IT,accounting,customer_support,hr,management,marketing,product_mng,product_support,rd,research,sales,support,technical,current_satisfaction_score,left_company
35905,93.0,3.0,250.0,3.0,62000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,70.0,no
35913,90.0,4.0,185.0,3.0,59000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,75.0,no
35956,72.0,3.0,182.0,3.0,146000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.0,no
36066,67.0,4.0,216.0,3.0,56000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.0,no
36078,87.0,3.0,238.0,3.0,115000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,72.0,no
36125,56.0,3.0,259.0,3.0,117000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,65.0,no
36127,58.0,3.0,241.0,3.0,64000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.0,no
36239,52.0,4.0,141.0,3.0,139000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.0,no
36297,65.0,3.0,264.0,4.0,61000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.0,no
36396,68.0,4.0,242.0,4.0,63000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.0,no
36506,63.0,3.0,181.0,3.0,108000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.0,no
36509,88.0,4.0,206.0,4.0,101000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.0,yes
36606,66.0,4.0,156.0,3.0,59000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,no
36786,90.0,3.0,195.0,3.0,69000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.0,no
36837,57.0,3.0,162.0,3.0,122000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.0,no
36979,63.0,3.0,204.0,3.0,141000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.0,no
37030,86.0,4.0,196.0,4.0,71000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.0,yes
37046,55.0,3.0,217.0,3.0,111000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0,no
37049,60.0,3.0,218.0,3.0,73000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.0,no
37135,81.0,4.0,189.0,3.0,128000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.0,no
37225,76.0,3.0,195.0,3.0,103000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.0,no
37270,85.0,4.0,157.0,3.0,126000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.0,no
37280,62.0,4.0,138.0,3.0,63000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.0,no
37305,94.0,4.0,175.0,3.0,125000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.0,no
37500,59.0,4.0,139.0,3.0,69000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,79.0,yes
37552,84.0,4.0,186.0,3.0,61000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.0,no
37594,83.0,3.0,146.0,3.0,101000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.0,no
37633,58.0,3.0,197.0,3.0,135000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.0,no
37713,90.0,3.0,146.0,3.0,110000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.0,no
37731,77.0,3.0,233.0,3.0,112000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.0,no
37748,80.0,4.0,231.0,3.0,129000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.0,no
37803,79.0,4.0,154.0,3.0,132000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,72.0,no
37809,66.0,4.0,218.0,4.0,68000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,88.0,no
37856,62.0,4.0,227.0,4.0,68000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.0,no
37868,76.0,3.0,246.0,3.0,108000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.0,no
38037,60.0,4.0,182.0,3.0,112000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,no
38066,75.0,4.0,222.0,3.0,71000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,58.0,no
38083,62.0,4.0,247.0,4.0,62000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.0,no
38110,74.0,3.0,183.0,3.0,135000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.0,no
38181,78.0,4.0,212.0,3.0,73000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.0,no
38193,76.0,3.0,197.0,3.0,118000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.0,no
38233,84.0,3.0,156.0,4.0,74000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.0,no
38292,86.0,4.0,240.0,3.0,59000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,no
38337,58.0,3.0,140.0,3.0,104000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.0,no
38375,74.0,4.0,151.0,4.0,108000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,87.0,no
38515,61.0,4.0,166.0,4.0,67000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.0,no
38527,89.0,4.0,177.0,3.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.0,no
38583,66.0,4.0,229.0,3.0,116000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,68.0,no
38729,59.0,4.0,177.0,4.0,115000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.0,no
38748,58.0,3.0,257.0,3.0,109000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,91.0,no
38770,86.0,4.0,266.0,4.0,65000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.0,no
38818,57.0,3.0,144.0,4.0,124000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.0,no
38850,82.0,4.0,257.0,3.0,103000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,66.0,no
38928,66.0,4.0,150.0,4.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,no
38957,57.0,4.0,227.0,4.0,107000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,69.0,no
39082,55.0,3.0,195.0,3.0,139000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,no
39235,57.0,4.0,185.0,3.0,112000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,90.0,no
39295,55.0,4.0,145.0,3.0,62000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.0,no
39453,93.0,4.0,233.0,3.0,126000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,63.0,no
39465,52.0,3.0,240.0,3.0,125000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,64.0,no
39470,59.0,3.0,260.0,3.0,132000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,no
39540,55.0,4.0,262.0,3.0,68000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.0,no
39633,92.0,3.0,219.0,3.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.0,no
39653,75.0,3.0,218.0,4.0,103000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.0,yes
39698,92.0,3.0,264.0,3.0,69000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.0,no
39829,87.0,4.0,171.0,3.0,144000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.0,no
39915,72.0,3.0,143.0,4.0,119000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,48.0,no
39951,50.0,4.0,151.0,3.0,131000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,no
40039,68.0,4.0,254.0,3.0,60000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.0,no
40073,58.0,4.0,215.0,3.0,116000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.0,no
40097,76.0,3.0,170.0,3.0,59000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.0,no
40167,56.0,4.0,214.0,3.0,101000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,70.0,no
40329,50.0,4.0,167.0,3.0,111000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.0,no
40603,89.0,4.0,153.0,4.0,56000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,no
40695,54.0,4.0,191.0,3.0,119000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.0,no
40754,77.0,4.0,180.0,3.0,114000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.0,no
40825,73.0,3.0,241.0,3.0,69000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.0,no
40841,72.0,4.0,218.0,4.0,63000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,72.0,no
40880,93.0,4.0,263.0,3.0,112000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,no
40913,61.0,4.0,232.0,3.0,121000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.0,no
40935,71.0,3.0,190.0,3.0,121000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.0,no
41131,82.0,4.0,220.0,3.0,144000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.0,no
41147,82.0,3.0,244.0,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,88.0,no
41170,62.0,3.0,219.0,3.0,64000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.0,no
41233,55.0,3.0,217.0,4.0,129000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,82.0,no
41287,55.0,3.0,225.0,3.0,128000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.0,no
41323,51.0,4.0,138.0,4.0,128000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,75.0,no
41338,55.0,3.0,245.0,3.0,134000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,61.0,no
41409,73.0,3.0,257.0,3.0,62000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,68.0,no
41419,52.0,3.0,232.0,4.0,58000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.0,no
41461,58.0,3.0,183.0,4.0,134000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,89.0,no
41474,73.0,4.0,229.0,3.0,58000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.0,no
41638,75.0,3.0,259.0,4.0,110000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,73.0,no
41678,79.0,3.0,226.0,4.0,100000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,70.0,no
41742,65.0,4.0,184.0,3.0,62000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.0,no
41759,75.0,4.0,206.0,3.0,100000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.0,no
41793,87.0,3.0,177.0,4.0,100000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,71.0,yes
41807,69.0,4.0,180.0,3.0,62000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.0,no
41838,90.0,3.0,210.0,3.0,143000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.0,no
41902,91.0,4.0,234.0,3.0,128000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,no
41986,73.0,3.0,245.0,4.0,59000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,62.0,no
42105,71.0,3.0,210.0,3.0,73000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.0,no
42115,54.0,3.0,190.0,3.0,124000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,no
42140,79.0,4.0,184.0,3.0,63000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.0,no
42239,72.0,3.0,193.0,4.0,71000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,88.0,no
42421,79.0,3.0,189.0,3.0,123000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.0,no
42427,50.0,3.0,170.0,3.0,146000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,88.0,no
42520,78.0,4.0,242.0,3.0,101000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.0,no
42537,87.0,3.0,220.0,3.0,60000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,no
42544,88.0,3.0,220.0,4.0,104000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.0,no
42690,54.0,3.0,222.0,4.0,59000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.0,no
42788,61.0,3.0,227.0,3.0,140000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.0,no
42873,82.0,3.0,178.0,3.0,69000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,70.0,no
42925,78.0,3.0,232.0,3.0,62000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,68.0,no
43111,76.0,3.0,237.0,3.0,137000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.0,no
43151,90.0,3.0,185.0,4.0,58000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,69.0,no
43179,67.0,4.0,156.0,3.0,72000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.0,no
43320,74.0,4.0,237.0,3.0,56000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.0,no
43338,82.0,3.0,206.0,4.0,125000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.0,no
43428,75.0,4.0,240.0,4.0,56000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.0,no
43474,86.0,3.0,239.0,3.0,60000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,61.0,no
43589,72.0,4.0,254.0,3.0,71000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,64.0,no
43628,68.0,4.0,204.0,4.0,62000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,no
43630,69.0,4.0,216.0,4.0,66000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,85.0,no
43939,64.0,4.0,163.0,3.0,63000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.0,no
44022,57.0,4.0,141.0,3.0,133000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,49.0,no
44067,60.0,4.0,224.0,3.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.0,no
44193,81.0,4.0,260.0,3.0,125000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.0,no
44232,56.0,4.0,158.0,3.0,125000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.0,no
44316,84.0,4.0,173.0,4.0,132000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.0,no
44356,88.0,4.0,147.0,3.0,137000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,no
44394,58.0,3.0,246.0,3.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.0,no
44417,77.0,4.0,206.0,3.0,71000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.0,no
44439,62.0,3.0,191.0,3.0,126000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.0,no
44454,90.0,3.0,142.0,3.0,101000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.0,no
44548,50.0,3.0,198.0,3.0,58000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.0,no
44741,58.0,4.0,243.0,4.0,112000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.0,no
45018,60.0,4.0,252.0,3.0,69000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,no
45095,91.0,4.0,161.0,3.0,66000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,77.0,no
45232,51.0,3.0,207.0,3.0,102000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,61.0,no
45383,55.0,4.0,191.0,4.0,71000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.0,no
45479,60.0,4.0,222.0,3.0,123000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.0,no
45513,61.0,4.0,171.0,3.0,71000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.0,no
45550,67.0,4.0,228.0,4.0,74000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.0,no
45557,91.0,4.0,252.0,3.0,133000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.0,no
45595,84.0,3.0,203.0,3.0,129000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,80.0,no
45663,69.0,4.0,147.0,3.0,145000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,72.0,no
45704,83.0,4.0,249.0,3.0,57000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.0,no
45893,50.0,3.0,198.0,4.0,124000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.0,no
45913,61.0,3.0,236.0,3.0,137000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.0,no
46085,74.0,4.0,233.0,4.0,59000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.0,no
46124,64.0,4.0,246.0,3.0,132000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.0,no
46170,77.0,4.0,149.0,3.0,116000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.0,yes
46186,51.0,3.0,159.0,3.0,74000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.0,no
46193,63.0,4.0,154.0,3.0,56000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.0,no
46208,59.0,3.0,210.0,3.0,143000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,82.0,no
46287,67.0,3.0,175.0,3.0,131000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.0,no
46333,55.0,4.0,148.0,3.0,61000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.0,no
46364,70.0,3.0,224.0,3.0,63000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,70.0,no
46366,83.0,4.0,195.0,3.0,106000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.0,no
46400,63.0,3.0,249.0,3.0,60000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.0,no
46568,69.0,4.0,165.0,3.0,59000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,58.0,no
46619,61.0,4.0,227.0,3.0,123000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.0,no
46671,89.0,3.0,201.0,3.0,103000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.0,no
46704,92.0,3.0,234.0,3.0,107000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.0,no
46884,62.0,4.0,186.0,3.0,58000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,86.0,no
46910,77.0,3.0,152.0,3.0,67000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,no
46937,62.0,3.0,222.0,3.0,143000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.0,no
47063,73.0,3.0,225.0,4.0,70000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.0,no
47077,66.0,4.0,178.0,3.0,60000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.0,no
47120,91.0,4.0,253.0,3.0,59000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.0,no
47155,81.0,4.0,264.0,4.0,137000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.0,no
47167,76.0,3.0,170.0,3.0,57000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.0,no
47187,90.0,3.0,227.0,3.0,122000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,82.0,no
47317,90.0,3.0,231.0,3.0,111000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.0,no
47375,57.0,4.0,224.0,4.0,146000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.0,no
47436,84.0,4.0,252.0,3.0,118000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,no
47470,63.0,3.0,150.0,3.0,103000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.0,no
47494,53.0,3.0,142.0,3.0,135000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,no
47523,59.0,4.0,169.0,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.0,no
47575,72.0,3.0,223.0,4.0,56000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.0,no
47579,78.0,3.0,175.0,3.0,110000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.0,no
47677,70.0,3.0,195.0,3.0,130000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,91.0,no
47824,62.0,4.0,160.0,3.0,105000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.0,no
47834,52.0,3.0,147.0,3.0,107000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.0,no
47868,90.0,3.0,212.0,3.0,134000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,58.0,no
48011,64.0,3.0,188.0,3.0,57000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.0,no
48161,77.0,3.0,193.0,3.0,68000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,71.0,no
48178,80.0,3.0,252.0,4.0,57000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.0,no
48287,83.0,4.0,222.0,3.0,136000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.0,no
48304,94.0,4.0,200.0,4.0,131000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.0,no
48384,65.0,4.0,212.0,3.0,112000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.0,no
48413,84.0,3.0,194.0,3.0,69000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.0,no
48446,81.0,4.0,192.0,3.0,63000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.0,no
48477,50.0,4.0,189.0,3.0,141000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,64.0,no
48624,81.0,4.0,233.0,4.0,58000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.0,yes
48754,84.0,4.0,251.0,4.0,71000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.0,no
48892,68.0,4.0,217.0,3.0,108000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,87.0,no
48922,93.0,3.0,217.0,3.0,74000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.0,no
49059,56.0,3.0,239.0,3.0,67000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.0,no
49090,72.0,4.0,197.0,3.0,58000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.0,no
49101,85.0,3.0,145.0,3.0,136000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.0,no
49127,69.0,3.0,200.0,3.0,73000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.0,no
49173,60.0,3.0,180.0,4.0,142000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.0,yes
49260,53.0,4.0,162.0,3.0,67000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,82.0,no
49341,70.0,4.0,175.0,3.0,126000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,61.0,no
49428,77.0,3.0,233.0,3.0,106000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.0,no
49507,70.0,4.0,185.0,4.0,131000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.0,no
49586,63.0,4.0,153.0,3.0,62000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.0,no
49601,72.0,3.0,213.0,3.0,65000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,91.0,no
49622,53.0,4.0,166.0,3.0,66000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.0,no
49636,83.0,4.0,181.0,3.0,71000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,72.0,no
49647,93.0,3.0,200.0,3.0,70000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.0,no
49667,56.0,3.0,229.0,3.0,71000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,no
49691,73.0,3.0,244.0,3.0,139000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.0,no
49692,72.0,4.0,161.0,3.0,72000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.0,no
49705,54.0,4.0,198.0,3.0,71000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.0,no
49752,93.0,3.0,225.0,4.0,68000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,no
49776,69.0,4.0,245.0,3.0,132000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,48.0,no
49810,72.0,3.0,255.0,4.0,69000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.0,no
49879,68.0,4.0,161.0,3.0,142000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.0,no
49968,69.0,4.0,222.0,4.0,103000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,71.0,no
50045,58.0,3.0,154.0,3.0,62000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.0,no
50076,50.0,4.0,167.0,3.0,107000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.0,no
50095,64.0,4.0,149.0,4.0,64000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.0,no
50120,72.0,3.0,217.0,3.0,72000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,no
50128,58.0,3.0,205.0,3.0,130000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,66.0,no
50181,74.0,4.0,190.0,4.0,139000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,87.0,no
50235,80.0,3.0,202.0,3.0,118000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.0,no
50288,56.0,3.0,215.0,3.0,146000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,73.0,no
50389,50.0,3.0,193.0,3.0,126000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.0,no
50522,83.0,4.0,194.0,3.0,142000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.0,no
50582,50.0,3.0,246.0,3.0,62000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,63.0,no
50703,72.0,4.0,259.0,3.0,112000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.0,no
50734,68.0,4.0,168.0,3.0,66000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.0,no
50882,86.0,3.0,200.0,4.0,113000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.0,no
50904,73.0,4.0,147.0,3.0,64000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.0,no
50953,82.0,4.0,205.0,4.0,131000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.0,no
51147,61.0,3.0,240.0,3.0,137000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.0,no
51206,70.0,4.0,141.0,4.0,143000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.0,no
51256,92.0,3.0,151.0,3.0,126000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.0,no
51352,94.0,3.0,162.0,3.0,146000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,48.0,no
51492,76.0,3.0,260.0,4.0,58000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.0,no
51529,88.0,3.0,177.0,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.0,no
51584,54.0,4.0,212.0,4.0,124000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.0,no
51590,87.0,4.0,163.0,3.0,136000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.0,no
51607,67.0,3.0,178.0,3.0,57000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.0,no
51719,83.0,4.0,243.0,4.0,56000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,63.0,no
