id,left_company
72058,no
72070,no
72087,no
72090,no
72091,no
72099,no
72105,no
72145,no
72169,no
72171,no
72174,no
72175,no
72187,no
72192,no
72205,no
72211,no
72223,no
72224,no
72230,no
72248,no
72255,no
72272,no
72276,no
72286,no
72301,no
72314,no
72326,no
72337,no
72346,no
72358,no
72364,no
72377,no
72389,no
72392,no
72403,no
72415,no
72432,no
72440,no
72471,no
72475,no
72485,no
72489,no
72501,no
72502,no
72540,no
72557,no
72559,no
72590,no
72601,no
72616,no
72630,no
72642,no
72657,no
72658,no
72685,no
72690,no
72702,no
72703,no
72711,no
72720,no
72737,no
72747,no
72756,no
72767,no
72797,no
72816,no
72831,no
72841,no
72860,no
72870,no
72889,no
72892,no
72905,no
72922,no
72925,no
72934,no
72941,no
72950,no
72952,no
72969,no
72980,no
72990,no
73005,no
73006,no
73023,no
73042,no
73054,no
73057,no
73079,no
73091,no
73094,no
73103,no
73120,no
73128,no
73145,no
73161,no
73162,no
73168,no
73185,no
73221,no
73229,no
73251,no
73255,no
73262,no
73272,no
73273,no
73277,no
73305,no
73319,no
73328,no
73337,no
73344,no
73363,no
73364,no
73370,no
73377,no
73395,no
73398,no
73405,no
73416,no
73419,no
73421,no
73437,no
73443,no
73451,no
73467,no
73481,no
73493,no
73505,no
73514,no
73529,no
73542,no
73569,no
73574,no
73593,no
73604,no
73613,no
73625,no
73658,no
73664,no
73673,no
73676,no
73691,no
73696,no
73701,no
73717,no
73721,no
73749,no
73765,no
73781,no
73789,no
73790,no
73796,no
73810,no
73822,no
73834,no
73841,no
73850,no
73858,no
73865,no
73879,no
73894,no
73908,no
73920,no
73926,no
73932,no
73939,no
73967,no
73980,no
73991,no
73999,no
74016,no
74017,no
74032,no
74039,no
74047,no
74063,no
74067,no
74077,no
74086,no
74102,no
74112,no
74118,no
74128,no
74130,no
74146,no
74153,no
74159,no
74167,no
74184,no
74199,no
74214,no
74221,no
74253,no
74269,no
74292,no
74293,no
74310,no
74320,no
74333,no
74360,no
74369,no
74384,no
74395,no
74397,no
74411,no
74413,no
74417,no
74418,no
74427,no
74443,no
74445,no
74447,no
74461,no
74470,no
74472,no
74495,no
74517,no
74528,no
74553,no
74566,no
74579,no
74588,no
74609,no
74615,no
74642,no
74643,no
74648,no
74658,no
74660,no
74664,no
74672,no
74680,no
74684,no
74698,no
74702,no
74729,no
74744,no
74760,no
74775,no
74781,no
74782,no
74788,no
74805,no
74807,no
74831,no
74865,no
74876,no
74890,no
74903,no
74910,no
74926,no
74939,no
74959,no
74974,no
74978,no
74989,no
74990,no
75002,no
75018,no
75025,no
75028,no
75036,no
75049,no
75051,no
75061,no
75075,no
75085,no
75093,no
75105,no
75125,no
75135,no
75148,no
75172,no
75180,no
75194,no
75204,no
75220,no
75223,no
75228,no
75241,no
75254,no
75266,no
75281,no
75296,no
75298,no
75302,no
75304,no
75312,no
75326,no
75330,no
75336,no
75342,no
75349,no
75355,no
75358,no
75370,no
75380,no
75395,no
75397,no
75400,no
75408,no
75419,no
75421,no
75430,no
75445,no
75457,no
75462,no
75477,no
75486,no
75509,no
75520,no
75525,no
75530,no
75546,no
75553,no
75566,no
75582,no
75589,no
75599,no
75638,no
75649,no
75665,no
75677,no
75693,no
75698,no
75705,no
75736,no
75744,no
75745,no
75762,no
75764,no
75773,no
75787,no
75793,no
75800,no
75807,no
75818,no
75832,no
75847,no
75858,no
75874,no
75878,no
75883,no
75921,no
75938,no
75942,no
75952,no
75969,no
75987,no
75989,no
76006,no
76019,no
76023,no
76040,no
76048,no
76063,no
76084,no
76095,no
76114,no
76121,no
76136,no
76141,no
76156,no
76171,no
76184,no
76194,no
76234,no
76250,no
76258,no
76261,no
76268,no
76282,no
76284,no
76317,no
76342,no
76352,no
76356,no
76385,no
76392,no
76396,no
76397,no
76410,no
76414,no
76429,no
76441,no
76454,no
76470,no
76482,no
76494,no
76509,no
76516,no
76520,no
76535,no
76539,no
76540,no
76545,no
76549,no
76574,no
76585,no
76596,no
76612,no
76613,no
76617,no
76632,no
76638,no
76654,no
76683,no
76686,no
76697,no
76714,no
76737,no
76743,no
76756,no
76769,no
76791,no
76799,no
76823,no
76840,no
76846,no
76862,no
76868,no
76883,no
76893,no
76898,no
76901,no
76916,no
76926,no
76928,no
76945,no
76946,no
76959,no
76964,no
76974,no
76988,no
77009,no
77017,no
77029,no
77033,no
77049,no
77061,no
77070,no
77073,no
77083,no
77096,no
77118,no
77121,no
77123,no
77134,no
77147,no
77172,no
77182,no
77185,no
77197,no
77204,no
77211,no
77233,no
77249,no
77257,no
77258,no
77262,no
77273,no
77285,no
77298,no
77301,no
77314,no
77315,no
77319,no
77338,no
77352,no
77368,no
77385,no
77405,no
77437,no
77452,no
77455,no
77469,no
77483,no
77486,no
77498,no
77513,no
77528,no
77533,no
77541,no
77559,no
77568,no
77588,no
77602,no
77626,no
77637,no
77652,no
77679,no
77695,no
77708,no
77730,no
77744,no
77759,no
77769,no
77785,no
77795,no
77799,no
77802,no
77813,no
77814,no
77815,no
77830,no
77846,no
77863,no
77876,no
77880,no
77888,no
77901,no
77911,no
77915,no
77917,no
77929,no
77945,no
77964,no
77975,no
77992,no
78002,no
78015,no
78019,no
78027,no
78048,no
78061,no
78075,no
78091,no
78099,no
78108,no
78117,no
78130,no
78146,no
78154,no
78164,no
78175,no
78186,no
78201,no
78207,no
78224,no
78234,no
78249,no
78258,no
78274,no
78275,no
78285,no
78301,no
78315,no
78317,no
78322,no
78327,no
78343,no
78376,no
78408,no
78420,no
78436,no
78452,no
78459,no
78480,no
78487,no
78504,no
78507,no
78509,no
78533,no
78558,no
78581,no
78585,no
78588,no
78591,no
78593,no
78609,no
78626,no
78628,no
78661,no
78667,no
78682,no
78691,no
78710,no
78714,no
78719,no
78726,no
78754,no
78759,no
78769,no
78780,no
78804,no
78819,no
78832,no
78833,no
78843,no
78850,no
78864,no
78877,no
78890,no
78903,no
78910,no
78912,no
78921,no
78936,no
78939,no
78956,no
78971,no
78972,no
78985,no
78992,no
79004,no
79007,no
79011,no
79025,no
79037,no
79046,no
79059,no
79060,no
79063,no
79069,no
79083,no
79094,no
79096,no
79104,no
79119,no
79121,no
79135,no
79149,no
79162,no
79174,no
79189,no
79190,no
79194,no
79196,no
79212,no
79220,no
79225,no
79228,no
79240,no
79246,no
79285,no
79300,no
79314,no
79329,no
79334,no
79359,no
79373,no
79375,no
79382,no
79415,no
79416,no
79431,no
79436,no
79446,no
79450,no
79457,no
79470,no
79480,no
79496,no
79512,no
79540,no
79545,no
79546,no
79556,no
79562,no
79576,no
79586,no
79607,no
79612,no
79616,no
79632,no
79647,no
79666,no
79681,no
79697,no
79714,no
79720,no
79721,no
79751,no
79753,no
79760,no
79773,no
79784,no
79790,no
79799,no
79806,no
79825,no
79831,no
79842,no
79854,no
79855,no
79867,no
79876,no
79881,no
79902,no
79906,no
79917,no
79931,no
79948,no
79954,no
79992,no
80009,no
80018,no
80027,no
80035,no
80059,no
80065,no
80086,no
80090,no
80092,no
80106,no
80114,no
80122,no
80157,no
80163,no
80183,no
80212,no
80224,no
80226,no
80230,no
80237,no
80249,no
80263,no
80280,no
80289,no
80306,no
80307,no
80311,no
80320,no
80341,no
80342,no
80349,no
80363,no
80364,no
80377,no
80385,no
80400,no
80401,no
80423,no
80437,no
80441,no
80449,no
80463,no
80470,no
80508,no
80521,no
80536,no
80556,no
80578,no
80590,no
80605,no
80615,no
80625,no
80642,no
80677,no
80687,no
80696,no
80697,no
80704,no
80719,no
80733,no
80767,no
80782,no
80798,no
80827,no
80851,no
80854,no
80883,no
80896,no
80927,no
80950,no
80958,no
80973,no
80979,no
80995,no
81017,no
81045,no
81057,no
81073,no
81085,no
81103,no
81112,no
81129,no
81142,no
81147,no
81162,no
81163,no
81165,no
81179,no
81195,no
81209,no
81221,no
81277,no
81294,no
81307,no
81325,no
81341,no
81346,no
81361,no
81363,no
81366,no
81378,no
81379,no
81384,no
81409,no
81426,no
81428,no
81442,no
81465,no
81471,no
81473,no
81480,no
81496,no
81506,no
81522,no
81527,no
81530,no
81533,no
81539,no
81556,no
81565,no
81574,no
81584,no
81589,no
81604,no
81610,no
81614,no
81619,no
81645,no
81652,no
81654,no
81659,no
81694,no
81702,no
81713,no
81734,no
81748,no
81763,no
81764,no
81773,no
81782,no
81801,no
81802,no
81807,no
81816,no
81831,no
81844,no
81851,no
81853,no
81896,no
81899,no
81911,no
81928,no
81935,no
81942,no
81990,no
81992,no
82000,no
82012,no
82028,no
82044,no
82057,no
82065,no
82074,no
82082,no
82087,no
82096,no
82113,no
82125,no
82137,no
82151,no
82167,no
82175,no
82176,no
82182,no
82188,no
82204,no
82210,no
82224,no
82249,no
82255,no
82286,no
82297,no
82309,no
82314,no
82317,no
82320,no
82332,no
82348,no
82365,no
82372,no
82386,no
82397,no
82407,no
82425,no
82428,no
82435,no
82450,no
82467,no
82495,no
82507,no
82523,no
82537,no
82554,no
82563,no
82572,no
82573,no
82586,no
82602,no
82614,no
82617,no
82628,no
82645,no
82659,no
82674,no
82701,no
82712,no
82725,no
82743,no
82757,no
82763,no
82788,no
82833,no
82840,no
82842,no
82850,no
82856,no
82858,no
82867,no
82884,no
82892,no
82900,no
82910,no
82938,no
82941,no
82949,no
82955,no
82963,no
82980,no
82985,no
82990,no
83016,no
83028,no
83041,no
83047,no
83058,no
83064,no
83068,no
83083,no
83103,no
83107,no
83108,no
83109,no
83118,no
83122,no
83123,no
83139,no
83142,no
83165,no
83201,no
83204,no
83206,no
83249,no
83252,no
83269,no
83286,no
83289,no
83307,no
83322,no
83350,no
83363,no
83380,no
83397,no
83410,no
83420,no
83425,no
83429,no
83445,no
83447,no
83451,no
83454,no
83469,no
83516,no
83524,no
83537,no
83539,no
83553,no
83558,no
83573,no
83599,no
83623,no
83646,no
83651,no
83664,no
83666,no
83684,no
83695,no
83712,no
83727,no
83729,no
83744,no
83758,no
83782,no
83784,no
83787,no
83799,no
83803,no
83814,no
83817,no
83825,no
83836,no
83838,no
83868,no
83869,no
83881,no
83882,no
83899,no
83921,no
83935,no
83946,no
83963,no
83982,no
83995,no
83998,no
83999,no
84007,no
84014,no
84018,no
84031,no
84044,no
84050,no
84065,no
84067,no
84099,no
84109,no
84110,no
84117,no
84141,no
84153,no
84169,no
84181,no
84183,no
84190,no
84209,no
84214,no
84215,no
84223,no
84230,no
84243,no
84251,no
84254,no
84265,no
84286,no
84314,no
84324,no
84355,no
84356,no
84372,no
84392,no
84422,no
84449,no
84472,no
84492,no
84498,no
84500,no
84508,no
84519,no
84530,no
84535,no
84550,no
84562,no
84566,no
84583,no
84586,no
84592,no
84595,no
84606,no
84608,no
84615,no
84619,no
84636,no
84641,no
84654,no
84665,no
84676,no
84683,no
84696,no
84703,no
84706,no
84718,no
84724,no
84731,no
84743,no
84745,no
84757,no
84770,no
84774,no
84781,no
84798,no
84804,no
84807,no
84843,no
84852,no
84860,no
84864,no
84866,no
84869,no
84879,no
84896,no
84900,no
84919,no
84922,no
84947,no
84949,no
84955,no
84980,no
85009,no
85044,no
85046,no
85051,no
85065,no
85069,no
85073,no
85108,no
85112,no
85121,no
85130,no
85149,no
85159,no
85174,no
85182,no
85184,no
85195,no
85201,no
85210,no
85213,no
85228,no
85235,no
85248,no
85267,no
85271,no
85298,no
85316,no
85325,no
85347,no
85370,no
85377,no
85382,no
85398,no
85409,no
85418,no
85421,no
85424,no
85438,no
85449,no
85453,no
85458,no
85468,no
85477,no
85494,no
85519,no
85525,no
85527,no
85541,no
85558,no
85567,no
85570,no
85582,no
85601,no
85602,no
85613,no
85629,no
85656,no
85665,no
85670,no
85685,no
85694,no
85705,no
85716,no
85718,no
85727,no
85739,no
85754,no
85763,no
85779,no
85791,no
85809,no
85817,no
85820,no
85824,no
85832,no
85844,no
85856,no
85869,no
85875,no
85890,no
85900,no
85910,no
85917,no
85924,no
85925,no
85949,no
85961,no
85972,no
85977,no
85982,no
85991,no
86001,no
86013,no
86024,no
86052,no
86068,no
86079,no
86089,no
86103,no
86119,no
86127,no
86139,no
86168,no
86175,no
86198,no
86212,no
86228,no
86230,no
86243,no
86254,no
86256,no
86271,no
86274,no
86283,no
86297,no
86301,no
86312,no
86319,no
86322,no
86340,no
86353,no
86370,no
86385,no
86396,no
86407,no
86414,no
86431,no
86457,no
86467,no
86491,no
86498,no
86542,no
86561,no
86565,no
86571,no
86573,no
86599,no
86625,no
86647,no
86653,no
86674,no
86683,no
86720,no
86737,no
86760,no
86762,no
86774,no
86785,no
86797,no
86810,no
86811,no
86817,no
86824,no
86856,no
86872,no
86888,no
86900,no
86916,no
86930,no
86942,no
86954,no
86968,no
86971,no
86996,no
87010,no
87026,no
87039,no
87051,no
87058,no
87070,no
87074,no
87075,no
87092,no
87096,no
87101,no
87104,no
87120,no
87125,no
87152,no
87164,no
87165,no
87182,no
87191,no
87204,no
87234,no
87260,no
87261,no
87267,no
87271,no
87288,no
87304,no
87324,no
87327,no
87352,no
87359,no
87370,no
87386,no
87397,no
87407,no
87420,no
87428,no
87430,no
87442,no
87465,no
87500,no
87501,no
87526,no
87536,no
87542,no
87558,no
87568,no
87569,no
87589,no
87593,no
87598,no
87614,no
87615,no
87632,no
87638,no
87653,no
87661,no
87677,no
87697,no
87701,no
87704,no
87713,no
87722,no
87740,no
87745,no
87748,no
87764,no
87770,no
87780,no
87792,no
87795,no
87811,no
87814,no
87823,no
87861,no
87881,no
87887,no
87888,no
87895,no
87903,no
87915,no
87917,no
87919,no
87925,no
87939,no
87941,no
87949,no
87958,no
87959,no
87963,no
87970,no
87989,no
88004,no
88006,no
88011,no
88013,no
88029,no
88043,no
88055,no
88068,no
88087,no
88100,no
88105,no
88113,no
88120,no
88137,no
88140,no
88142,no
88159,no
88172,no
88177,no
88180,no
88196,no
88208,no
88225,no
88238,no
88250,no
88259,no
88268,no
88272,no
88275,no
88303,no
88337,no
88353,no
88361,no
88375,no
88379,no
88386,no
88396,no
88413,no
88429,no
88432,no
88442,no
88451,no
88480,no
88496,no
88526,no
88539,no
88549,no
88556,no
88569,no
88582,no
88584,no
88631,no
88635,no
88644,no
88655,no
88662,no
88667,no
88683,no
88694,no
88698,no
88713,no
88724,no
88731,no
88733,no
88736,no
88749,no
88751,no
88764,no
88780,no
88792,no
88805,no
88822,no
88838,no
88849,no
88861,no
88863,no
88875,no
88881,no
88888,no
88903,no
88919,no
88934,no
88968,no
88981,no
88991,no
89016,no
89028,no
89029,no
89038,no
89050,no
89055,no
89062,no
89070,no
89074,no
89090,no
89097,no
89108,no
89124,no
89135,no
89139,no
89160,no
89161,no
89173,no
89190,no
89199,no
89212,no
89220,no
89227,no
89245,no
89268,no
89278,no
89300,no
89314,no
89322,no
89331,no
89347,no
89373,no
89381,no
89409,no
89441,no
89445,no
89449,no
89463,no
89478,no
89497,no
89502,no
89518,no
89529,no
89534,no
89546,no
89553,no
89561,no
89601,no
89606,no
89617,no
89627,no
89644,no
89666,no
89679,no
89693,no
89713,no
89718,no
89722,no
89739,no
89755,no
89769,no
89774,no
89791,no
89800,no
89816,no
89828,no
89841,no
89844,no
89856,no
89865,no
89876,no
89893,no
89898,no
89904,no
89916,no
89942,no
89943,no
89983,no
89984,no
89990,no
89993,no
90002,no
90018,no
90024,no
90040,no
90054,no
90065,no
90071,no
90096,no
90112,no
90120,no
90131,no
90142,no
90160,no
90175,no
90193,no
90202,no
90218,no
90233,no
90245,no
90261,no
90270,no
90313,no
90321,no
90326,no
90330,no
90347,no
90350,no
90358,no
90369,no
90373,no
90387,no
90396,no
90414,no
90418,no
90435,no
90439,no
90441,no
90448,no
90458,no
90470,no
90481,no
90494,no
90501,no
90520,no
90529,no
90539,no
90543,no
90570,no
90575,no
90576,no
90585,no
90598,no
90602,no
90616,no
90629,no
90636,no
90651,no
90659,no
90705,no
90746,no
90748,no
90759,no
90763,no
90780,no
90794,no
90806,no
90817,no
90831,no
90843,no
90850,no
90861,no
90876,no
90894,no
90900,no
90912,no
90924,no
90937,no
90938,no
90946,no
90959,no
90963,no
90983,no
90993,no
90998,no
91008,no
91015,no
91055,no
91059,no
91076,no
91079,no
91081,no
91097,no
91103,no
91116,no
91129,no
91142,no
91143,no
91155,no
91163,no
91174,no
91188,no
91201,no
91218,no
91244,no
91247,no
91261,no
91274,no
91276,no
91285,no
91292,no
91308,no
91321,no
91337,no
91354,no
91369,no
91393,no
91405,no
91435,no
91446,no
91462,no
91469,no
91482,no
91485,no
91497,no
91500,no
91502,no
91507,no
91518,no
91529,no
91543,no
91565,no
91579,no
91586,no
91605,no
91617,no
91619,no
91635,no
91649,no
91654,no
91659,no
91669,no
91686,no
91702,no
91719,no
91731,no
91737,no
91742,no
91757,no
91762,no
91764,no
91768,no
91778,no
91792,no
91798,no
91802,no
91808,no
91813,no
91818,no
91825,no
91833,no
91838,no
91839,no
91848,no
91864,no
91881,no
91896,no
91911,no
91914,no
91918,no
91944,no
91959,no
91971,no
91988,no
91996,no
92026,no
92034,no
92040,no
92052,no
92056,no
92071,no
92085,no
92098,no
92112,no
92129,no
92145,no
92150,no
92163,no
92180,no
92182,no
92199,no
92213,no
92217,no
92228,no
92244,no
92280,no
92297,no
92304,no
92316,no
92332,no
92338,no
92354,no
92371,no
92375,no
92408,no
92409,no
92424,no
92454,no
92470,no
92482,no
92486,no
92513,no
92540,no
92573,no
92588,no
92603,no
92606,no
92627,no
92632,no
92647,no
92654,no
92669,no
92676,no
92681,no
92693,no
92710,no
92726,no
92738,no
92753,no
92769,no
92798,no
92827,no
92842,no
92847,no
92859,no
92865,no
92881,no
92891,no
92902,no
92914,no
92919,no
92923,no
92945,no
92961,no
92977,no
92989,no
92994,no
93017,no
93020,no
93029,no
93053,no
93067,no
93082,no
93094,no
93105,no
93131,no
93143,no
93154,no
93165,no
93177,no
93184,no
93188,no
93194,no
93205,no
93216,no
93254,no
93265,no
93300,no
93315,no
93335,no
93337,no
93351,no
93357,no
93369,no
93382,no
93397,no
93408,no
93413,no
93435,no
93440,no
93470,no
93485,no
93486,no
93491,no
93506,no
93512,no
93521,no
93545,no
93547,no
93555,no
93559,no
93566,no
93579,no
93586,no
93597,no
93601,no
93618,no
93643,no
93656,no
93657,no
93662,no
93679,no
93684,no
93686,no
93690,no
93702,no
93704,no
93725,no
93742,no
93754,no
93763,no
93776,no
93789,no
93793,no
93808,no
93812,no
93813,no
93815,no
93821,no
93831,no
93840,no
93845,no
93889,no
93920,no
93944,no
93958,no
93976,no
93982,no
93993,no
93995,no
94004,no
94008,no
94019,no
94028,no
94042,no
94052,no
94062,no
94074,no
94090,no
94098,no
94114,no
94129,no
94135,no
94154,no
94161,no
94169,no
94174,no
94190,no
94207,no
94220,no
94228,no
94266,no
94298,no
94314,no
94322,no
94327,no
94334,no
94341,no
94354,no
94361,no
94378,no
94381,no
94393,no
94409,no
94420,no
94450,no
94451,no
94454,no
94458,no
94467,no
94473,no
94484,no
94501,no
94507,no
94516,no
94528,no
94543,no
94548,no
94562,no
94595,no
94601,no
94608,no
94612,no
94628,no
94639,no
94644,no
94645,no
94646,no
94663,no
94672,no
94676,no
94709,no
94726,no
94735,no
94740,no
94757,no
94773,no
94782,no
94788,no
94800,no
94806,no
94818,no
94831,no
94838,no
94862,no
94874,no
94884,no
94887,no
94895,no
94896,no
94907,no
94914,no
94936,no
94946,no
94955,no
94958,no
94960,no
94976,no
94983,no
94988,no
95003,no
95006,no
95046,no
95062,no
95073,no
95087,no
95094,no
95105,no
95110,no
95114,no
95131,no
95147,no
95148,no
95159,no
95173,no
95183,no
95187,no
95189,no
95198,no
95210,no
95231,no
95234,no
95239,no
95255,no
95258,no
95289,no
95290,no
95293,no
95303,no
95306,no
95320,no
95337,no
95348,no
95354,no
95358,no
95363,no
95372,no
95384,no
95397,no
95413,no
95422,no
95434,no
95440,no
95444,no
95454,no
95484,no
95487,no
95494,no
95499,no
95511,no
95522,no
95538,no
95539,no
95543,no
95555,no
95576,no
95587,no
95604,no
95605,no
95613,no
95628,no
95645,no
95657,no
95682,no
95697,no
95703,no
95707,no
95714,no
95730,no
95755,no
95769,no
95770,no
95780,no
95809,no
95822,no
95827,no
95837,no
95838,no
95848,no
95872,no
95876,no
95881,no
95883,no
95894,no
95899,no
95905,no
95911,no
95937,no
95953,no
95966,no
95969,no
95975,no
95988,no
96003,no
96014,no
96016,no
96022,no
96037,no
96055,no
96056,no
96069,no
96074,no
96088,no
96094,no
96098,no
96102,no
96110,no
96124,no
96139,no
96148,no
96154,no
96159,no
96165,no
96177,no
96182,no
96198,no
96214,no
96232,no
96237,no
96247,no
96264,no
96270,no
96284,no
96291,no
96317,no
96320,no
96321,no
96337,no
96364,no
96376,no
96393,no
96399,no
96414,no
96462,no
96483,no
96506,no
96524,no
96558,no
96570,no
96576,no
96605,no
96617,no
96648,no
96659,no
96665,no
96675,no
96696,no
96709,no
96716,no
96768,no
96787,no
96796,no
96813,no
96822,no
96841,no
96850,no
96876,no
96907,no
96921,no
96933,no
96936,no
96938,no
96945,no
96949,no
96957,no
96968,no
96973,no
96984,no
97000,no
97002,no
97010,no
97027,no
97033,no
97039,no
97043,no
97044,no
97066,no
97109,no
97125,no
97145,no
97148,no
97161,no
97208,no
97222,no
97233,no
97245,no
97260,no
97287,no
97295,no
97298,no
97304,no
97314,no
97322,no
97331,no
97334,no
97343,no
97359,no
97360,no
97361,no
97371,no
97390,no
97405,no
97422,no
97436,no
97461,no
97463,no
97465,no
97478,no
97484,no
97507,no
97512,no
97519,no
97530,no
97533,no
97548,no
97549,no
97557,no
97577,no
97601,no
97608,no
97624,no
97631,no
97654,no
97662,no
97672,no
97684,no
97690,no
97699,no
97700,no
97725,no
97727,no
97729,no
97746,no
97757,no
97771,no
97774,no
97791,no
97800,no
97813,no
97829,no
97845,no
97847,no
97854,no
97872,no
97880,no
97887,no
97895,no
97904,no
97933,no
97944,no
97951,no
97966,no
97975,no
97977,no
97991,no
98004,no
98017,no
98022,no
98039,no
98056,no
98066,no
98083,no
98102,no
98117,no
98129,no
98142,no
98168,no
98188,no
98189,no
98212,no
98229,no
98233,no
98242,no
98253,no
98279,no
98285,no
98292,no
98302,no
98306,no
98310,no
98313,no
98327,no
98332,no
98342,no
98351,no
98364,no
98368,no
98373,no
98376,no
98386,no
98395,no
98423,no
98435,no
98449,no
98465,no
98467,no
98473,no
98477,no
98480,no
98561,no
98577,no
98589,no
98603,no
98614,no
98625,no
98637,no
98664,no
98671,no
98690,no
98697,no
98713,no
98728,no
98733,no
98744,no
98757,no
98758,no
98770,no
98787,no
98801,no
98815,no
98820,no
98835,no
98848,no
98864,no
98867,no
98871,no
98879,no
98893,no
98902,no
98913,no
98924,no
98927,no
98933,no
98950,no
98965,no
98982,no
98986,no
98997,no
99015,no
99016,no
99024,no
99025,no
99030,no
99043,no
99051,no
99055,no
99063,no
99076,no
99077,no
99089,no
99103,no
99105,no
99113,no
99125,no
99142,no
99161,no
99194,no
99207,no
99210,no
99228,no
99253,no
99264,no
99297,no
99306,no
99318,no
99342,no
99345,no
99347,no
99350,no
99374,no
99378,no
99386,no
99401,no
99402,no
99416,no
99418,no
99428,no
99443,no
99482,no
99486,no
99499,no
99530,no
99535,no
99546,no
99552,no
99559,no
99565,no
99569,no
99571,no
99582,no
99594,no
99606,no
99611,no
99624,no
99640,no
99644,no
99669,no
99688,no
99695,no
99711,no
99719,no
99720,no
99730,no
99732,no
99743,no
99756,no
99787,no
99791,no
99798,no
99805,no
99821,no
99829,no
99837,no
99845,no
99849,no
99857,no
99873,no
99875,no
99878,no
99882,no
99916,no
99933,no
99960,no
99985,no
99986,no
99993,no
100008,no
100013,no
100022,no
100028,no
100040,no
100061,no
100063,no
100071,no
100078,no
100086,no
100089,no
100100,no
100117,no
100123,no
100134,no
100151,no
100165,no
100179,no
100185,no
100200,no
100230,no
100233,no
100239,no
100252,no
100267,no
100272,no
100275,no
100282,no
100297,no
100310,no
100316,no
100328,no
100329,no
100343,no
100349,no
100357,no
100369,no
100375,no
100381,no
100395,no
100401,no
100417,no
100432,no
100438,no
100458,no
100481,no
100484,no
100489,no
100505,no
100525,no
100547,no
100561,no
100589,no
100613,no
100634,no
100643,no
100658,no
100672,no
100679,no
100692,no
100700,no
100716,no
100721,no
100739,no
100745,no
100752,no
100754,no
100771,no
100783,no
100797,no
100813,no
100827,no
100857,no
100865,no
100881,no
100883,no
100885,no
100893,no
100903,no
100919,no
100928,no
100961,no
100972,no
100989,no
101006,no
101015,no
101025,no
101033,no
101035,no
101052,no
101067,no
101070,no
101095,no
101099,no
101104,no
101133,no
101137,no
101138,no
101139,no
101148,no
101153,no
101162,no
101177,no
101179,no
101181,no
101182,no
101196,no
101210,no
101221,no
101242,no
101248,no
101265,no
101272,no
101285,no
101300,no
101320,no
101336,no
101344,no
101355,no
101384,no
101395,no
101397,no
101408,no
101413,no
101414,no
101421,no
101430,no
101439,no
101451,no
101467,no
101490,no
101505,no
101513,no
101541,no
101545,no
101556,no
101558,no
101559,no
101573,no
101581,no
101603,no
101612,no
101615,no
101640,no
101662,no
101664,no
101674,no
101682,no
101685,no
101696,no
101709,no
101718,no
101737,no
101745,no
101761,no
101775,no
101778,no
101780,no
101791,no
101804,no
101841,no
101853,no
101891,no
101893,no
101896,no
101907,no
101914,no
101931,no
101939,no
101955,no
101962,no
101969,no
101983,no
101986,no
102000,no
102017,no
102023,no
102029,no
102037,no
102053,no
102056,no
102079,no
102080,no
102082,no
102090,no
102107,no
102117,no
102134,no
102140,no
102150,no
102166,no
102175,no
102188,no
102191,no
102204,no
102230,no
102233,no
102238,no
102246,no
102262,no
102266,no
102275,no
102283,no
102288,no
102293,no
102313,no
102321,no
102333,no
102345,no
102352,no
102361,no
102362,no
102375,no
102396,no
102409,no
102425,no
102438,no
102452,no
102478,no
102493,no
102508,no
102523,no
102555,no
102562,no
102572,no
102579,no
102590,no
102603,no
102604,no
102606,no
102615,no
102627,no
102634,no
102638,no
102646,no
102661,no
102670,no
102685,no
102707,no
102716,no
102732,no
102741,no
102748,no
102750,no
102767,no
102781,no
102793,no
102804,no
102819,no
102828,no
102837,no
102840,no
102841,no
102850,no
102859,no
102860,no
102871,no
102884,no
102901,no
102905,no
102920,no
102934,no
102946,no
102962,no
102974,no
102982,no
102999,no
103008,no
103015,no
103028,no
103053,no
103060,no
103072,no
103076,no
103113,no
103124,no
103138,no
103139,no
103144,no
103148,no
103159,no
103181,no
103187,no
103200,no
103222,no
103232,no
103239,no
103253,no
103260,no
103265,no
103275,no
103290,no
103312,no
103337,no
103354,no
103361,no
103373,no
103380,no
103391,no
103408,no
103420,no
103443,no
103454,no
103464,no
103476,no
103489,no
103502,no
103519,no
103525,no
103540,no
103546,no
103547,no
103549,no
103551,no
103568,no
103581,no
103596,no
103604,no
103615,no
103631,no
103639,no
103650,no
103657,no
103671,no
103688,no
103690,no
103704,no
103721,no
103732,no
103747,no
103764,no
103773,no
103785,no
103802,no
103810,no
103817,no
103834,no
103847,no
103852,no
103864,no
103877,no
103884,no
103892,no
103898,no
103920,no
103927,no
103943,no
103952,no
103966,no
103973,no
103984,no
104002,no
104006,no
104024,no
104039,no
104049,no
104064,no
104095,no
104096,no
104101,no
104117,no
104141,no
104145,no
104159,no
104161,no
104174,no
104188,no
104205,no
104221,no
104232,no
104233,no
104248,no
104254,no
104266,no
104271,no
104284,no
104297,no
104309,no
104319,no
104330,no
104350,no
104354,no
104373,no
104386,no
104401,no
104418,no
104422,no
104430,no
104438,no
104439,no
104462,no
104466,no
104473,no
104491,no
104498,no
104505,no
104515,no
104544,no
104547,no
104563,no
104581,no
104587,no
104598,no
104610,no
104624,no
104636,no
104655,no
104660,no
104673,no
104676,no
104678,no
104695,no
104709,no
104739,no
104746,no
104772,no
104788,no
104793,no
104794,no
104803,no
