last_evaluation_satisfaction_score,number_projects,average_montly_hours,time_spent_at_company,salary,IT,accounting,customer_support,hr,management,marketing,product_mng,product_support,rd,research,sales,support,technical,current_satisfaction_score
54,4,198,3,71000,1,0,0,0,0,0,0,0,0,0,0,0,0,71
93,3,225,4,68000,0,0,0,0,0,0,1,0,0,0,0,0,0,80
69,4,245,3,132000,0,0,0,0,1,0,0,0,0,0,0,0,0,48
72,3,255,4,69000,0,0,0,0,1,0,0,0,0,0,0,0,0,78
68,4,161,3,142000,0,0,0,0,0,0,0,0,0,0,1,0,0,50
69,4,222,4,103000,0,0,0,0,0,0,0,0,0,0,1,0,0,71
58,3,154,3,62000,1,0,0,0,0,0,0,0,0,0,0,0,0,78
50,4,167,3,107000,0,0,0,0,0,0,0,0,1,0,0,0,0,83
64,4,149,4,64000,0,0,0,0,0,0,0,0,0,0,0,0,1,67
72,3,217,3,72000,0,0,0,0,0,0,0,0,0,0,1,0,0,86
58,3,205,3,130000,0,0,0,0,0,0,0,0,1,0,0,0,0,66
74,4,190,4,139000,0,0,0,0,0,0,0,0,0,0,0,0,1,87
80,3,202,3,118000,0,0,0,0,0,0,1,0,0,0,0,0,0,76
56,3,215,3,146000,0,0,0,0,0,0,1,0,0,0,0,0,0,73
50,3,193,3,126000,0,0,0,0,0,0,0,0,0,0,1,0,0,41
83,4,194,3,142000,0,0,0,0,0,0,0,0,0,0,0,0,1,49
50,3,246,3,62000,0,0,0,0,0,0,1,0,0,0,0,0,0,63
72,4,259,3,112000,0,0,0,0,0,0,0,0,0,0,1,0,0,58
68,4,168,3,66000,0,0,0,0,0,0,0,0,0,0,0,0,1,69
86,3,200,4,113000,0,0,0,0,0,0,0,0,0,0,0,0,1,73
73,4,147,3,64000,0,0,0,0,0,0,0,0,0,0,1,0,0,53
82,4,205,4,131000,0,0,0,0,0,0,0,0,0,0,0,0,1,73
61,3,240,3,137000,0,0,0,0,0,0,0,0,0,0,1,0,0,49
70,4,141,4,143000,0,0,0,0,0,0,0,0,0,0,0,1,0,62
92,3,151,3,126000,0,0,0,0,0,0,0,0,0,1,0,0,0,55
94,3,162,3,146000,0,0,0,0,0,0,0,0,0,0,1,0,0,48
76,3,260,4,58000,0,0,0,0,0,0,0,0,0,0,0,1,0,68
88,3,177,3,61000,0,0,0,0,0,0,0,0,0,0,1,0,0,63
54,4,212,4,124000,0,0,0,0,0,0,0,0,0,0,0,1,0,62
87,4,163,3,136000,0,0,0,0,0,0,0,0,0,0,1,0,0,54
67,3,178,3,57000,1,0,0,0,0,0,0,0,0,0,0,0,0,80
83,4,243,4,56000,0,0,0,0,0,0,1,0,0,0,0,0,0,63
55,3,242,3,117000,0,0,0,0,0,0,0,0,1,0,0,0,0,84
81,4,260,3,105000,0,0,0,0,0,0,1,0,0,0,0,0,0,85
71,4,208,3,63000,0,0,0,0,0,1,0,0,0,0,0,0,0,51
63,3,237,3,134000,0,0,0,1,0,0,0,0,0,0,0,0,0,65
75,4,223,3,145000,0,0,0,0,0,0,0,0,0,0,0,0,1,77
94,3,144,3,111000,0,0,0,0,0,0,0,0,0,0,0,0,1,49
87,3,168,3,121000,1,0,0,0,0,0,0,0,0,0,0,0,0,68
55,4,257,3,64000,0,0,0,0,0,0,1,0,0,0,0,0,0,55
73,4,266,3,61000,0,0,0,0,0,0,1,0,0,0,0,0,0,54
64,4,139,3,126000,0,0,0,0,1,0,0,0,0,0,0,0,0,90
80,4,252,3,118000,1,0,0,0,0,0,0,0,0,0,0,0,0,66
92,4,263,3,125000,0,0,0,0,1,0,0,0,0,0,0,0,0,87
80,4,175,3,142000,0,0,0,0,0,0,1,0,0,0,0,0,0,78
85,3,250,3,60000,0,0,0,0,0,0,0,0,0,0,0,1,0,68
54,4,210,3,64000,0,0,0,0,0,0,1,0,0,0,0,0,0,57
66,4,166,3,68000,0,0,0,0,0,0,0,0,0,0,0,0,1,66
50,3,208,3,135000,0,0,0,0,1,0,0,0,0,0,0,0,0,58
62,4,153,4,61000,0,0,0,0,0,0,0,0,1,0,0,0,0,81
92,3,251,3,100000,0,0,0,0,0,0,0,0,0,0,0,1,0,81
62,4,233,3,139000,0,0,0,0,0,1,0,0,0,0,0,0,0,61
94,4,145,3,143000,0,0,0,0,0,0,0,0,0,0,0,0,1,63
62,3,256,3,64000,0,0,0,0,0,0,0,0,1,0,0,0,0,86
52,4,168,3,123000,0,0,0,0,0,0,1,0,0,0,0,0,0,52
78,4,237,3,62000,0,0,0,0,0,1,0,0,0,0,0,0,0,52
54,3,190,3,67000,0,0,0,0,0,0,0,0,0,0,1,0,0,55
54,4,165,3,73000,0,1,0,0,0,0,0,0,0,0,0,0,0,50
91,4,185,3,69000,0,0,0,0,0,0,1,0,0,0,0,0,0,60
71,3,151,3,71000,0,0,0,0,0,0,0,0,0,0,0,1,0,52
68,3,191,4,124000,0,0,0,0,0,0,0,0,0,0,1,0,0,41
51,3,190,3,69000,0,0,0,0,0,0,0,0,0,0,0,1,0,55
72,4,143,3,112000,1,0,0,0,0,0,0,0,0,0,0,0,0,90
63,3,211,3,62000,0,0,0,0,0,0,0,0,1,0,0,0,0,54
68,3,218,3,102000,0,1,0,0,0,0,0,0,0,0,0,0,0,91
53,3,179,3,62000,0,0,0,0,0,0,0,0,0,0,0,1,0,72
62,3,257,3,58000,0,0,0,0,0,0,0,0,0,0,0,1,0,81
79,4,266,3,61000,0,0,0,0,0,0,1,0,0,0,0,0,0,84
59,4,259,3,71000,0,0,0,0,0,0,0,0,0,0,1,0,0,53
57,4,250,3,62000,0,0,0,0,0,0,1,0,0,0,0,0,0,53
75,4,191,3,113000,1,0,0,0,0,0,0,0,0,0,0,0,0,77
59,3,185,3,66000,0,0,0,0,0,0,0,0,0,0,1,0,0,49
50,4,179,3,63000,0,0,0,0,0,0,0,0,0,0,0,0,1,55
94,4,219,3,58000,0,0,0,0,0,0,1,0,0,0,0,0,0,63
68,3,208,3,111000,0,0,0,0,0,0,0,0,0,0,0,1,0,56
59,3,223,3,129000,0,0,0,0,0,0,0,0,0,0,0,1,0,56
90,4,177,3,104000,0,0,0,0,0,0,0,0,0,0,0,1,0,55
71,3,235,3,125000,1,0,0,0,0,0,0,0,0,0,0,0,0,86
79,4,234,3,72000,0,0,0,0,0,0,0,0,0,0,0,1,0,52
83,3,159,3,67000,0,0,0,0,0,0,0,0,0,0,1,0,0,70
56,3,191,3,146000,0,0,0,0,0,0,0,0,0,0,1,0,0,57
75,4,149,3,59000,0,0,0,0,0,0,0,0,0,0,0,0,1,74
92,4,226,3,133000,0,0,0,1,0,0,0,0,0,0,0,0,0,74
50,3,258,3,62000,1,0,0,0,0,0,0,0,0,0,0,0,0,76
50,3,205,3,69000,0,0,0,0,0,0,0,0,0,0,1,0,0,72
75,3,181,3,71000,0,1,0,0,0,0,0,0,0,0,0,0,0,54
76,3,171,4,72000,0,0,0,0,0,0,0,0,0,0,1,0,0,75
55,4,252,3,127000,0,0,0,0,0,0,0,0,1,0,0,0,0,54
69,3,182,3,60000,0,0,0,0,0,0,0,0,0,0,0,0,1,66
69,3,162,3,63000,0,0,0,0,0,0,0,0,0,0,0,0,1,59
89,4,181,3,70000,1,0,0,0,0,0,0,0,0,0,0,0,0,76
81,4,232,3,125000,0,0,0,0,0,0,0,0,0,0,1,0,0,78
58,3,172,3,74000,0,0,0,1,0,0,0,0,0,0,0,0,0,91
82,3,254,3,71000,0,0,0,0,0,0,0,0,0,0,0,0,1,53
90,4,174,3,74000,0,0,0,0,0,0,0,0,0,0,0,1,0,91
77,3,171,3,64000,0,0,0,0,0,0,0,0,0,0,1,0,0,83
94,4,213,3,141000,0,0,0,0,0,1,0,0,0,0,0,0,0,73
79,3,149,3,104000,0,0,0,0,0,0,0,0,0,0,1,0,0,72
80,4,146,3,57000,1,0,0,0,0,0,0,0,0,0,0,0,0,80
89,4,197,4,105000,0,0,0,0,0,1,0,0,0,0,0,0,0,91
54,3,243,4,69000,0,0,0,0,0,0,0,0,0,0,0,1,0,82
54,3,265,3,107000,0,0,0,0,0,0,0,0,0,0,1,0,0,60
79,3,217,3,64000,0,0,0,0,0,0,0,0,0,0,0,0,1,80
59,4,139,3,58000,0,0,0,0,1,0,0,0,0,0,0,0,0,79
66,4,168,3,74000,0,0,0,0,0,0,0,0,0,0,0,0,1,70
57,4,186,4,108000,0,0,0,0,0,0,0,0,0,0,0,0,1,90
63,4,207,3,62000,0,0,0,0,0,0,0,0,0,0,1,0,0,72
86,3,215,4,58000,0,0,0,0,0,0,0,0,1,0,0,0,0,73
73,3,172,3,68000,0,0,0,0,0,0,0,0,0,0,0,1,0,87
51,4,142,4,69000,0,0,0,0,0,0,0,0,0,0,1,0,0,77
68,3,138,3,68000,0,0,0,0,0,0,0,0,0,0,1,0,0,69
60,3,196,3,72000,0,0,0,0,0,0,0,0,0,0,1,0,0,64
53,3,232,3,66000,0,0,0,0,0,0,1,0,0,0,0,0,0,83
53,3,211,4,70000,0,0,0,0,0,0,0,0,0,0,1,0,0,83
58,4,244,3,114000,0,0,0,0,0,0,0,0,0,0,1,0,0,66
59,4,179,3,61000,0,0,0,0,0,0,0,0,0,0,0,0,1,66
80,4,190,4,142000,0,0,0,0,0,0,0,0,0,0,0,0,1,67
64,4,242,3,131000,0,0,0,0,0,0,0,0,0,0,1,0,0,64
84,4,171,3,64000,0,0,0,0,0,0,0,0,0,0,1,0,0,79
56,3,179,3,64000,0,0,0,0,0,0,0,0,0,0,1,0,0,76
62,3,171,3,72000,0,0,0,0,0,0,0,0,0,0,0,0,1,80
62,3,141,3,134000,0,0,0,0,0,0,0,0,0,0,1,0,0,63
56,4,138,3,57000,0,0,0,0,0,0,0,0,1,0,0,0,0,60
69,3,162,3,56000,0,0,0,0,0,0,0,0,0,0,0,0,1,59
55,3,263,3,60000,0,0,0,0,0,1,0,0,0,0,0,0,0,88
67,3,198,3,56000,0,0,0,0,0,0,1,0,0,0,0,0,0,82
81,4,245,3,123000,0,0,0,0,0,0,0,0,0,0,0,1,0,60
54,3,139,3,69000,0,0,0,0,0,0,0,0,0,0,1,0,0,85
93,4,184,3,139000,0,0,0,0,0,0,0,0,0,0,0,0,1,49
78,3,165,3,102000,0,0,0,0,0,0,0,0,0,0,1,0,0,83
74,3,265,3,117000,0,0,0,0,0,0,0,0,0,0,0,1,0,56
54,3,149,3,63000,0,0,0,0,0,0,0,0,0,0,0,1,0,83
53,3,199,4,133000,0,0,0,0,0,0,0,0,0,0,0,0,1,42
91,3,199,4,140000,1,0,0,0,0,0,0,0,0,0,0,0,0,84
61,3,263,3,66000,0,0,0,0,0,0,0,0,0,0,1,0,0,75
75,3,214,3,124000,0,0,0,1,0,0,0,0,0,0,0,0,0,64
58,4,259,3,56000,0,0,0,0,0,1,0,0,0,0,0,0,0,87
74,4,246,3,128000,0,0,0,0,1,0,0,0,0,0,0,0,0,50
61,4,191,4,62000,1,0,0,0,0,0,0,0,0,0,0,0,0,64
86,3,199,3,103000,1,0,0,0,0,0,0,0,0,0,0,0,0,84
86,3,210,3,108000,0,0,0,0,1,0,0,0,0,0,0,0,0,78
59,3,247,4,74000,0,0,0,0,0,0,0,0,0,0,0,0,1,89
51,4,141,3,72000,0,0,0,0,0,0,0,0,0,0,1,0,0,89
71,4,190,3,69000,0,0,0,0,0,0,0,0,1,0,0,0,0,89
71,4,243,3,146000,0,0,0,0,0,0,0,0,0,0,0,0,1,74
83,3,170,3,66000,0,0,0,0,1,0,0,0,0,0,0,0,0,74
61,3,185,3,124000,0,0,0,0,0,1,0,0,0,0,0,0,0,90
55,4,211,3,125000,0,1,0,0,0,0,0,0,0,0,0,0,0,90
89,3,244,4,118000,0,0,0,0,0,0,0,0,1,0,0,0,0,71
63,3,155,4,73000,0,0,0,0,0,0,0,0,1,0,0,0,0,70
54,4,167,3,113000,1,0,0,0,0,0,0,0,0,0,0,0,0,73
55,4,227,3,132000,0,0,0,0,0,0,0,0,0,0,1,0,0,70
59,4,171,4,63000,0,0,0,0,0,0,0,0,1,0,0,0,0,63
54,4,142,4,101000,0,0,0,0,0,0,0,0,0,0,0,0,1,57
74,3,155,3,120000,0,0,0,0,0,0,0,0,1,0,0,0,0,50
52,3,248,3,100000,0,0,0,0,0,0,0,0,1,0,0,0,0,76
70,4,182,3,137000,1,0,0,0,0,0,0,0,0,0,0,0,0,31
53,4,205,3,72000,0,0,0,0,0,0,0,0,0,0,1,0,0,53
90,3,230,3,117000,1,0,0,0,0,0,0,0,0,0,0,0,0,84
53,3,218,4,69000,0,0,0,0,0,0,0,0,0,0,1,0,0,88
54,4,146,4,123000,0,0,0,0,0,1,0,0,0,0,0,0,0,68
63,4,140,3,123000,0,0,0,0,0,0,0,0,0,0,1,0,0,54
93,4,161,3,66000,0,0,0,0,0,0,0,0,0,0,1,0,0,78
59,3,235,3,59000,0,0,0,0,0,0,0,0,0,0,0,1,0,85
92,3,179,3,67000,0,0,0,0,0,0,0,0,1,0,0,0,0,88
85,3,186,4,60000,0,0,0,0,0,0,0,0,0,0,0,0,1,72
77,3,256,3,70000,0,0,0,0,0,0,0,0,0,0,1,0,0,55
94,4,189,3,109000,0,0,0,0,0,0,0,0,0,0,1,0,0,87
56,3,237,4,143000,0,0,0,0,0,0,0,0,0,0,0,1,0,67
50,4,245,3,72000,0,0,0,1,0,0,0,0,0,0,0,0,0,76
67,3,266,3,111000,0,0,0,0,0,0,0,0,0,1,0,0,0,61
91,4,145,3,104000,0,0,0,0,0,0,0,0,0,0,0,1,0,85
53,3,189,3,124000,0,0,0,0,0,0,0,0,1,0,0,0,0,56
88,3,174,3,71000,0,0,0,1,0,0,0,0,0,0,0,0,0,56
57,3,202,3,69000,0,0,0,0,0,0,0,0,0,0,0,1,0,60
75,3,214,3,131000,0,0,0,0,0,0,0,0,0,0,1,0,0,65
68,4,201,4,137000,0,0,0,0,0,0,0,0,0,0,1,0,0,49
80,3,147,3,72000,1,0,0,0,0,0,0,0,0,0,0,0,0,77
94,3,224,4,138000,0,0,0,0,0,0,0,0,0,0,0,0,1,61
84,4,224,3,56000,0,0,0,0,0,0,0,0,0,0,0,1,0,67
59,3,237,4,61000,0,0,0,0,0,0,1,0,0,0,0,0,0,60
80,4,146,3,67000,1,0,0,0,0,0,0,0,0,0,0,0,0,80
74,4,173,3,139000,0,0,0,0,0,0,1,0,0,0,0,0,0,63
71,4,190,3,61000,0,0,0,0,0,0,0,0,1,0,0,0,0,89
71,4,161,4,67000,1,0,0,0,0,0,0,0,0,0,0,0,0,80
80,4,186,3,70000,0,0,0,0,0,0,0,0,0,0,0,1,0,68
56,4,159,3,102000,0,0,0,0,0,0,1,0,0,0,0,0,0,89
57,4,152,3,62000,0,1,0,0,0,0,0,0,0,0,0,0,0,34
66,3,237,3,63000,0,0,0,0,0,1,0,0,0,0,0,0,0,67
57,3,205,3,103000,0,0,0,0,0,0,0,0,0,0,0,0,1,56
69,3,186,3,60000,0,0,0,0,0,0,0,0,0,0,0,0,1,59
85,4,193,3,128000,0,0,0,0,0,0,0,0,0,0,1,0,0,52
67,4,152,3,137000,0,0,0,0,0,0,0,0,0,0,0,0,1,79
92,3,211,3,146000,0,0,0,0,0,0,0,0,0,0,1,0,0,75
85,3,150,3,66000,0,0,0,0,0,0,0,0,0,0,1,0,0,42
64,4,144,4,61000,0,0,0,0,0,0,0,0,0,0,0,0,1,57
66,4,264,3,59000,0,0,0,0,0,0,0,0,0,0,1,0,0,56
57,3,150,3,57000,0,0,0,0,0,0,0,0,0,0,1,0,0,52
65,4,248,3,146000,0,0,0,0,0,0,0,0,0,0,0,1,0,24
75,3,218,4,119000,0,0,0,0,1,0,0,0,0,0,0,0,0,42
60,3,250,3,57000,0,0,0,0,0,0,0,0,1,0,0,0,0,84
57,3,158,3,73000,0,0,0,0,0,0,0,0,0,0,0,0,1,91
68,4,173,3,105000,0,0,0,0,0,0,0,0,0,0,1,0,0,53
76,4,140,3,59000,0,0,0,0,0,0,0,0,0,0,0,1,0,51
71,3,145,3,135000,0,0,0,0,0,0,0,0,0,0,1,0,0,54
80,4,239,3,70000,0,0,0,0,0,0,0,0,0,0,1,0,0,88
63,4,210,3,115000,0,0,0,0,0,0,0,0,1,0,0,0,0,91
52,3,186,3,112000,1,0,0,0,0,0,0,0,0,0,0,0,0,69
61,3,234,3,101000,0,0,0,0,0,0,0,0,0,0,0,0,1,63
88,4,170,4,73000,0,0,0,0,0,0,0,0,1,0,0,0,0,54
93,3,159,3,58000,0,0,0,0,0,0,0,0,0,0,1,0,0,84
93,4,260,4,64000,0,0,0,0,0,0,0,0,1,0,0,0,0,56
78,4,263,3,71000,1,0,0,0,0,0,0,0,0,0,0,0,0,84
77,4,261,3,72000,0,0,0,0,0,0,0,0,0,0,0,0,1,87
67,3,264,3,105000,1,0,0,0,0,0,0,0,0,0,0,0,0,71
91,3,165,3,57000,0,0,0,0,0,0,0,0,0,0,0,1,0,64
94,4,262,3,71000,0,0,0,0,0,0,0,0,0,0,0,1,0,73
75,4,154,3,126000,0,0,0,0,0,1,0,0,0,0,0,0,0,51
75,4,249,4,145000,0,0,0,0,0,0,0,0,0,0,0,1,0,54
89,4,263,3,64000,0,1,0,0,0,0,0,0,0,0,0,0,0,56
61,3,209,3,71000,0,0,0,0,0,0,0,0,0,0,0,0,1,55
82,3,148,3,70000,1,0,0,0,0,0,0,0,0,0,0,0,0,82
62,4,185,3,64000,0,0,0,0,1,0,0,0,0,0,0,0,0,51
86,3,251,4,135000,0,0,0,0,0,0,0,0,0,0,1,0,0,29
70,3,141,4,69000,0,0,0,0,0,0,0,0,0,0,0,1,0,65
78,3,235,3,67000,0,0,0,0,0,0,0,0,0,0,0,1,0,67
75,4,211,4,143000,0,0,0,0,0,0,0,0,0,0,1,0,0,72
91,4,200,3,132000,0,0,0,0,0,0,0,0,0,0,1,0,0,79
63,4,173,3,109000,0,1,0,0,0,0,0,0,0,0,0,0,0,90
63,4,171,3,118000,0,0,0,0,0,0,0,0,0,0,1,0,0,58
91,4,183,4,66000,0,0,0,0,0,0,0,0,1,0,0,0,0,29
92,3,224,3,121000,0,1,0,0,0,0,0,0,0,0,0,0,0,51
84,4,266,3,62000,0,0,0,0,0,0,0,0,0,0,0,1,0,84
77,3,144,3,106000,0,0,0,0,0,0,0,0,0,0,1,0,0,91
53,4,160,3,61000,0,0,0,0,0,0,0,0,0,0,1,0,0,65
84,4,181,3,145000,0,0,0,0,0,0,0,0,0,0,0,0,1,63
60,3,138,3,112000,0,0,0,0,0,0,0,0,1,0,0,0,0,43
80,3,177,4,71000,0,0,0,0,0,0,0,0,0,0,1,0,0,69
53,4,162,3,74000,0,0,0,0,0,0,0,0,0,0,1,0,0,66
77,3,213,3,126000,0,0,0,0,0,0,0,0,1,0,0,0,0,64
67,3,143,3,73000,0,0,0,0,0,0,0,0,0,0,0,1,0,91
52,3,170,3,74000,0,0,0,0,0,0,0,0,0,0,0,1,0,74
74,3,194,3,58000,0,0,0,0,0,0,0,0,1,0,0,0,0,70
62,4,238,3,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,58
68,4,221,4,107000,0,0,0,0,0,0,0,0,0,0,0,0,1,71
92,3,206,3,119000,0,0,0,0,0,0,0,0,1,0,0,0,0,34
92,3,162,3,138000,0,1,0,0,0,0,0,0,0,0,0,0,0,86
80,3,238,4,62000,0,0,0,0,0,0,1,0,0,0,0,0,0,49
64,3,189,3,121000,0,1,0,0,0,0,0,0,0,0,0,0,0,76
50,4,198,3,65000,0,0,0,0,0,0,0,0,0,0,0,0,1,62
87,4,184,3,72000,0,0,0,0,0,0,0,0,0,0,0,0,1,31
56,4,225,4,118000,0,0,0,0,0,0,0,0,0,0,0,0,1,89
91,4,147,3,122000,0,0,0,0,0,0,0,0,0,0,0,0,1,86
57,4,261,4,57000,0,0,0,0,0,0,0,0,0,0,0,0,1,88
92,4,175,3,70000,0,0,0,0,0,0,0,0,0,0,0,1,0,54
81,3,175,3,119000,0,0,0,0,0,0,0,0,1,0,0,0,0,76
76,3,260,4,69000,0,0,0,0,0,0,0,0,0,0,0,1,0,68
76,3,183,3,61000,0,0,0,0,0,0,0,0,0,0,1,0,0,54
81,3,214,3,62000,1,0,0,0,0,0,0,0,0,0,0,0,0,75
86,3,200,4,129000,0,0,0,0,0,0,0,0,0,0,0,0,1,73
71,3,237,3,74000,0,1,0,0,0,0,0,0,0,0,0,0,0,75
54,4,215,3,125000,0,0,0,0,0,0,0,0,0,0,0,0,1,71
69,4,202,3,72000,0,0,0,0,0,0,1,0,0,0,0,0,0,78
90,3,241,3,58000,1,0,0,0,0,0,0,0,0,0,0,0,0,65
70,4,167,3,65000,0,0,0,0,0,0,0,0,0,0,0,0,1,74
81,3,215,3,118000,0,0,0,0,0,0,0,0,0,0,0,1,0,63
94,4,155,3,141000,1,0,0,0,0,0,0,0,0,0,0,0,0,51
90,3,152,4,117000,0,0,0,0,0,0,0,0,0,0,0,1,0,79
86,3,179,3,60000,0,0,0,0,0,0,1,0,0,0,0,0,0,85
52,3,190,3,100000,0,0,0,0,0,0,0,0,1,0,0,0,0,89
93,3,162,4,106000,0,0,0,0,0,0,0,0,0,0,0,1,0,51
91,4,142,3,108000,0,0,0,0,0,0,0,0,0,0,0,1,0,59
62,4,247,4,72000,0,0,0,0,0,0,0,0,0,0,1,0,0,73
54,3,159,3,108000,0,1,0,0,0,0,0,0,0,0,0,0,0,57
75,4,170,3,131000,0,0,0,0,0,0,0,0,0,0,0,1,0,64
83,4,224,4,145000,0,0,0,0,0,0,0,0,0,0,0,1,0,83
83,3,193,3,118000,0,0,0,0,0,0,0,0,0,0,0,0,1,81
57,3,209,3,124000,0,0,0,0,0,0,1,0,0,0,0,0,0,78
61,3,147,4,68000,0,0,0,0,0,0,0,0,1,0,0,0,0,44
93,4,245,4,136000,0,0,0,0,0,0,0,0,0,0,1,0,0,89
67,3,179,3,111000,0,0,0,0,0,0,0,0,0,0,1,0,0,70
66,3,164,3,56000,0,0,0,0,0,0,0,0,0,0,1,0,0,78
94,3,151,4,135000,0,0,0,0,0,0,0,0,0,0,0,1,0,62
71,4,227,3,56000,0,0,0,0,0,0,0,0,0,0,0,0,1,53
67,4,148,3,139000,0,1,0,0,0,0,0,0,0,0,0,0,0,74
81,4,233,3,72000,0,0,0,0,0,0,0,0,0,0,1,0,0,49
88,4,155,3,59000,0,0,0,0,0,0,0,0,0,0,0,1,0,59
84,3,177,3,106000,0,0,0,0,0,0,0,0,0,0,1,0,0,86
64,3,192,3,141000,0,1,0,0,0,0,0,0,0,0,0,0,0,64
85,4,138,3,124000,0,1,0,0,0,0,0,0,0,0,0,0,0,50
79,3,197,3,74000,0,0,0,0,0,0,0,0,0,0,1,0,0,63
68,4,238,3,58000,0,0,0,0,0,0,0,0,0,0,0,1,0,72
76,4,229,3,63000,0,0,0,0,0,0,0,0,0,0,0,0,1,50
91,3,264,3,64000,0,0,0,0,0,0,0,0,0,0,0,0,1,89
63,3,171,3,113000,0,0,0,0,0,0,0,0,0,0,1,0,0,82
87,4,139,3,119000,0,0,0,0,0,0,0,0,0,0,0,0,1,66
66,3,167,3,107000,0,1,0,0,0,0,0,0,0,0,0,0,0,72
74,3,186,3,137000,0,0,0,0,0,0,0,0,1,0,0,0,0,75
68,4,210,3,61000,0,0,0,0,0,0,0,0,0,0,0,1,0,29
81,4,175,3,116000,0,0,0,0,1,0,0,0,0,0,0,0,0,90
67,3,175,3,110000,0,0,0,0,0,0,1,0,0,0,0,0,0,83
66,4,223,3,138000,0,0,0,0,0,0,0,0,0,0,0,1,0,80
93,4,241,3,66000,0,0,0,0,0,0,0,0,0,0,1,0,0,70
89,3,230,4,59000,0,0,0,0,0,1,0,0,0,0,0,0,0,51
68,3,191,4,135000,0,0,0,0,0,0,0,0,0,0,1,0,0,41
81,4,189,3,116000,0,0,0,0,0,0,0,0,0,0,1,0,0,59
85,3,192,3,72000,0,0,0,0,0,1,0,0,0,0,0,0,0,76
58,4,183,3,102000,0,0,0,0,1,0,0,0,0,0,0,0,0,82
72,3,258,4,106000,0,0,0,1,0,0,0,0,0,0,0,0,0,43
80,4,263,4,104000,0,0,0,0,0,0,0,0,0,0,0,1,0,80
72,3,201,3,62000,0,0,0,0,0,0,0,0,0,0,1,0,0,85
54,4,172,4,127000,0,0,0,0,0,0,0,0,0,0,1,0,0,90
66,4,243,3,103000,0,0,0,0,0,0,0,0,0,0,1,0,0,79
74,4,207,3,63000,1,0,0,0,0,0,0,0,0,0,0,0,0,87
51,3,208,3,128000,0,0,0,1,0,0,0,0,0,0,0,0,0,88
80,4,229,4,69000,0,0,0,0,0,0,0,0,0,0,1,0,0,80
74,4,206,4,62000,1,0,0,0,0,0,0,0,0,0,0,0,0,90
72,3,217,3,66000,0,0,0,0,0,0,0,0,0,0,1,0,0,86
73,3,183,3,68000,1,0,0,0,0,0,0,0,0,0,0,0,0,82
72,3,180,3,68000,0,0,0,0,0,0,0,0,0,0,1,0,0,67
81,3,226,3,60000,0,0,0,0,0,0,0,0,0,0,1,0,0,53
68,3,185,4,71000,1,0,0,0,0,0,0,0,0,0,0,0,0,70
60,4,258,3,146000,0,0,0,0,0,0,0,0,0,0,1,0,0,63
59,4,227,3,106000,0,0,0,0,1,0,0,0,0,0,0,0,0,88
83,3,175,3,111000,0,0,0,0,0,0,0,0,0,0,1,0,0,77
74,4,233,4,74000,0,0,0,0,1,0,0,0,0,0,0,0,0,65
75,4,225,3,68000,0,0,0,1,0,0,0,0,0,0,0,0,0,77
83,3,189,3,73000,0,1,0,0,0,0,0,0,0,0,0,0,0,70
66,3,169,3,146000,0,0,0,0,0,1,0,0,0,0,0,0,0,49
85,3,237,3,135000,1,0,0,0,0,0,0,0,0,0,0,0,0,62
82,4,172,3,139000,0,0,0,0,0,0,0,0,0,0,1,0,0,76
82,4,257,3,64000,0,0,0,0,0,0,0,0,0,0,0,0,1,65
87,3,156,3,101000,0,0,0,0,0,0,0,0,0,0,0,1,0,83
66,4,251,3,58000,0,0,0,0,0,0,0,0,1,0,0,0,0,86
91,3,227,3,123000,0,0,0,0,0,0,0,0,0,0,1,0,0,49
51,4,155,3,73000,1,0,0,0,0,0,0,0,0,0,0,0,0,55
66,4,139,3,56000,0,0,0,0,0,0,0,0,0,0,1,0,0,52
57,3,192,3,132000,0,0,0,0,0,0,0,0,0,0,0,0,1,49
92,4,164,4,137000,0,0,0,0,0,0,0,0,0,0,1,0,0,60
59,3,234,3,127000,0,0,0,0,0,0,0,0,0,0,1,0,0,84
50,4,235,3,128000,0,0,0,0,0,0,0,0,1,0,0,0,0,63
50,4,179,3,112000,0,0,0,0,0,0,0,0,0,0,1,0,0,48
75,3,184,3,132000,0,0,0,0,0,0,0,0,0,0,1,0,0,84
94,3,263,3,145000,0,0,0,0,0,0,1,0,0,0,0,0,0,52
56,4,251,4,133000,0,0,0,0,0,0,1,0,0,0,0,0,0,91
57,4,144,3,115000,0,0,0,0,0,0,0,0,0,0,0,0,1,61
93,3,265,3,68000,0,0,0,0,0,0,0,0,0,0,1,0,0,59
67,4,206,3,71000,1,0,0,0,0,0,0,0,0,0,0,0,0,91
81,3,165,4,71000,0,0,0,0,0,0,0,0,0,0,0,1,0,56
56,3,179,3,72000,0,0,0,0,0,0,0,0,0,0,1,0,0,76
77,4,167,3,100000,1,0,0,0,0,0,0,0,0,0,0,0,0,91
52,3,236,3,108000,0,0,0,0,0,0,0,0,0,0,1,0,0,60
57,4,185,3,134000,0,0,0,0,0,0,0,0,0,0,0,0,1,90
64,3,192,3,73000,0,0,0,0,0,0,0,0,0,0,0,1,0,47
60,4,230,3,139000,0,0,0,0,0,0,1,0,0,0,0,0,0,48
77,3,265,3,132000,1,0,0,0,0,0,0,0,0,0,0,0,0,50
